Produto;Descricao;Categoria;EstoqueAtual;CustoUnitario
PC007521;FILTRO DE OLEO CAMBIO REFORCADO ORIGINAL;FILTROS;8,0;69,12
PC007522;ESPELHO RETROVISOR STD PARALELA B;CARROCERIA;12,0;256,52
PC007523;RODA DE ACO ARO 22 LEVE ORIGINAL;RODAS_PNEUS;57,0;1193,08
PC007524;VIDRO LATERAL STD REMANUFATURADO;CARROCERIA;38,0;653,16
PC007525;MANGOTE PNEUMATICO LEVE PARALELA A;ARTICULACAO_5RODA;38,0;829,53
PC007526;PARA-BRISA STD ORIGINAL;CARROCERIA;2,0;172,38
PC007527;AMORTECEDOR DIANTEIRO LEVE PARALELA A;SUSPENSAO;4,0;546,21
PC007528;FILTRO DE COMBUSTIVEL PESADO ORIGINAL;FILTROS;55,0;20,71
PC007529;FILTRO DE AR MOTOR STD PARALELA A;FILTROS;48,0;67,67
PC007530;VALVULA TERMOSTATICA STD PARALELA A;ARREFECIMENTO;2,0;66,7
PC007531;CAMARA DE AR LEVE PARALELA A;RODAS_PNEUS;5,0;631,92
PC007532;FEIXE DE MOLA REFORCADO PARALELA B;SUSPENSAO;122,0;1038,6
PC007533;CORREIA DENTADA  ORIGINAL;MOTOR;82,0;2515,25
PC007534;ROLAMENTO DE RODA REFORCADO ORIGINAL;RODAS_PNEUS;11,0;1494,63
PC007535;SINCRONIZADOR STD REMANUFATURADO;TRANSMISSAO;29,0;3436,81
PC007536;BOLSA DE AR SUSPENSAO  ORIGINAL;SUSPENSAO;36,0;191,33
PC007537;MANGUEIRA DE FREIO AR STD REMANUFATURADO;FREIOS;1,0;233,13
PC007538;FILTRO SEPARADOR AGUA PESADO ORIGINAL;FILTROS;38,0;57,22
PC007539;LONA DE FREIO PESADO REMANUFATURADO;FREIOS;8,0;131,61
PC007540;CRUZETA CARDAN REFORCADO REMANUFATURADO;TRANSMISSAO;37,0;3502,93
PC007541;PARA-CHOQUE DIANTEIRO LEVE ORIGINAL;CARROCERIA;2,0;78,3
PC007542;VALVULA DE FREIO  PARALELA B;FREIOS;3,0;210,49
PC007543;FAROL DIANTEIRO LED  PARALELA A;ELETRICA;53,0;729,77
PC007544;BARRA ESTABILIZADORA  ORIGINAL;SUSPENSAO;18,0;1017,13
PC007545;AMORTECEDOR TRASEIRO REFORCADO REMANUFATURADO;SUSPENSAO;19,0;452,27
PC007546;FILTRO DE CABINE STD ORIGINAL;FILTROS;6,0;106,25
PC007547;ENGATE DE REBOQUE LEVE REMANUFATURADO;ARTICULACAO_5RODA;57,0;1487,5
PC007548;DISCO DE EMBREAGEM PESADO PARALELA A;TRANSMISSAO;13,0;1810,8
PC007549;SAPATA DE FREIO REFORCADO REMANUFATURADO;FREIOS;10,0;189,99
PC007550;BICO INJETOR PESADO ORIGINAL;MOTOR;7,0;4379,26
PC007551;BUCHA DE MOLA  ORIGINAL;SUSPENSAO;121,0;921,58
PC007552;VENTOINHA LEVE ORIGINAL;ARREFECIMENTO;6,0;486,26
PC007553;CAMISA DE CILINDRO  REMANUFATURADO;MOTOR;57,0;737,78
PC007554;BOMBA INJETORA LEVE ORIGINAL;MOTOR;38,0;2749,87
PC007555;TAMBOR DE FREIO LEVE ORIGINAL;FREIOS;2,0;104,56
PC007556;ROLAMENTO DE EMBREAGEM LEVE REMANUFATURADO;TRANSMISSAO;3,0;4893,77
PC007557;PINO REI LEVE ORIGINAL;ARTICULACAO_5RODA;2,0;1560,75
PC007558;PARA-LAMA STD ORIGINAL;CARROCERIA;4,0;287,35
PC007559;VALVULA DE ADMISSAO LEVE PARALELA B;MOTOR;2,0;4278,75
PC007560;PNEU RADIAL 295/80  ORIGINAL;RODAS_PNEUS;29,0;664,52
PC007561;MACANETA DE PORTA PESADO ORIGINAL;CARROCERIA;6,0;475,05
PC007562;CUBO DE RODA  PARALELA B;RODAS_PNEUS;99,0;1212,38
PC007563;BOMBA D AGUA STD ORIGINAL;ARREFECIMENTO;27,0;563,62
PC007564;PASTILHA DE FREIO PESADO PARALELA B;FREIOS;14,0;85,59
PC007565;CAIXA DE CAMBIO COMPLETA PESADO PARALELA A;TRANSMISSAO;5,0;4350,77
PC007566;ALTERNADOR PESADO PARALELA A;ELETRICA;27,0;1266,46
PC007567;LANTERNA TRASEIRA LEVE REMANUFATURADO;ELETRICA;19,0;269,07
PC007568;MOTOR DE PARTIDA REFORCADO PARALELA A;ELETRICA;17,0;598,71
PC007569;JUNTA DE CABECOTE  PARALELA A;MOTOR;5,0;3875,67
PC007570;SENSOR ABS LEVE PARALELA B;ELETRICA;17,0;152,72
PC007571;RESERVATORIO EXPANSAO  ORIGINAL;ARREFECIMENTO;4,0;337,17
PC007572;TURBO COMPRESSOR PESADO ORIGINAL;MOTOR;8,0;2979,23
PC007573;MANGUEIRA RADIADOR LEVE REMANUFATURADO;ARREFECIMENTO;3,0;160,38
PC007574;PINO MESTRE LEVE PARALELA B;SUSPENSAO;42,0;929,58
PC007575;QUINTA RODA COMPLETA REFORCADO PARALELA A;ARTICULACAO_5RODA;2,0;1155,17
PC007577;PLATO DE EMBREAGEM LEVE ORIGINAL;TRANSMISSAO;3,0;5302,09
PC007578;FILTRO DE OLEO MOTOR STD ORIGINAL;MOTOR;8,0;4793,61
PC007579;BATERIA 150AH LEVE REMANUFATURADO;ELETRICA;1,0;45,12
PC007580;DISCO DE FREIO REFORCADO PARALELA A;FREIOS;23,0;164,16
PC007581;CILINDRO MESTRE  PARALELA A;FREIOS;17,0;50,66
PC007582;CHICOTE ELETRICO LEVE REMANUFATURADO;ELETRICA;15,0;941,92
PC007583;PARAFUSO DE RODA PESADO REMANUFATURADO;RODAS_PNEUS;7,0;1166,49
PC007584;RADIADOR COMPLETO STD ORIGINAL;ARREFECIMENTO;6,0;570,06
PC007585;FILTRO DE OLEO CAMBIO LEVE REMANUFATURADO;FILTROS;17,0;58,34
PC007586;ESPELHO RETROVISOR PESADO ORIGINAL;CARROCERIA;6,0;987,76
PC007587;RODA DE ACO ARO 22  REMANUFATURADO;RODAS_PNEUS;4,0;410,49
PC007588;VIDRO LATERAL STD PARALELA A;CARROCERIA;12,0;396,24
PC007589;MANGOTE PNEUMATICO  ORIGINAL;ARTICULACAO_5RODA;4,0;2426,03
PC007590;PARA-BRISA REFORCADO PARALELA A;CARROCERIA;2,0;480,73
PC007591;AMORTECEDOR DIANTEIRO LEVE PARALELA B;SUSPENSAO;15,0;1049,15
PC007592;FILTRO DE COMBUSTIVEL REFORCADO PARALELA B;FILTROS;70,0;66,63
PC007593;FILTRO DE AR MOTOR PESADO REMANUFATURADO;FILTROS;154,0;89,24
PC007594;VALVULA TERMOSTATICA REFORCADO PARALELA A;ARREFECIMENTO;1,0;578,68
PC007595;CAMARA DE AR  PARALELA B;RODAS_PNEUS;61,0;943,59
PC007596;FEIXE DE MOLA REFORCADO ORIGINAL;SUSPENSAO;45,0;341,75
PC007597;CORREIA DENTADA  PARALELA A;MOTOR;2,0;2187,2
PC007598;ROLAMENTO DE RODA  PARALELA A;RODAS_PNEUS;0,0;614,68
PC007599;SINCRONIZADOR REFORCADO PARALELA A;TRANSMISSAO;6,0;1715,07
PC007600;BOLSA DE AR SUSPENSAO  ORIGINAL;SUSPENSAO;1,0;822,96
PC007601;MANGUEIRA DE FREIO AR STD PARALELA B;FREIOS;3,0;239,09
PC007602;FILTRO SEPARADOR AGUA LEVE ORIGINAL;FILTROS;15,0;44,51
PC007603;LONA DE FREIO REFORCADO ORIGINAL;FREIOS;25,0;161,28
PC007604;CRUZETA CARDAN PESADO ORIGINAL;TRANSMISSAO;15,0;3184,84
PC007605;PARA-CHOQUE DIANTEIRO REFORCADO PARALELA B;CARROCERIA;4,0;758,29
PC007606;VALVULA DE FREIO REFORCADO ORIGINAL;FREIOS;17,0;182,07
PC007607;FAROL DIANTEIRO LED PESADO ORIGINAL;ELETRICA;364,0;889,18
PC007608;BARRA ESTABILIZADORA STD PARALELA B;SUSPENSAO;4,0;266,19
PC007609;AMORTECEDOR TRASEIRO PESADO PARALELA A;SUSPENSAO;2,0;425,14
PC007610;FILTRO DE CABINE REFORCADO REMANUFATURADO;FILTROS;2,0;90,73
PC007611;ENGATE DE REBOQUE STD ORIGINAL;ARTICULACAO_5RODA;5,0;2713,35
PC007612;DISCO DE EMBREAGEM STD REMANUFATURADO;TRANSMISSAO;1,0;3264,79
PC007613;SAPATA DE FREIO PESADO PARALELA A;FREIOS;5,0;352,3
PC007614;BICO INJETOR PESADO REMANUFATURADO;MOTOR;116,0;4480,53
PC007615;BUCHA DE MOLA REFORCADO ORIGINAL;SUSPENSAO;8,0;1066,12
PC007617;CAMISA DE CILINDRO LEVE ORIGINAL;MOTOR;3,0;1223,35
PC007618;BOMBA INJETORA LEVE PARALELA B;MOTOR;10,0;2674,03
PC007619;TAMBOR DE FREIO LEVE PARALELA A;FREIOS;2,0;165,2
PC007620;ROLAMENTO DE EMBREAGEM STD ORIGINAL;TRANSMISSAO;44,0;466,01
PC007621;PINO REI REFORCADO PARALELA B;ARTICULACAO_5RODA;46,0;2615,79
PC007622;PARA-LAMA PESADO PARALELA A;CARROCERIA;5,0;1009,9
PC007623;VALVULA DE ADMISSAO PESADO ORIGINAL;MOTOR;51,0;6046,77
PC007624;PNEU RADIAL 295/80 LEVE ORIGINAL;RODAS_PNEUS;26,0;317,31
PC007625;MACANETA DE PORTA REFORCADO ORIGINAL;CARROCERIA;8,0;821,92
PC007626;CUBO DE RODA LEVE PARALELA B;RODAS_PNEUS;19,0;1338,79
PC007627;BOMBA D AGUA  REMANUFATURADO;ARREFECIMENTO;19,0;458,85
PC007628;PASTILHA DE FREIO REFORCADO REMANUFATURADO;FREIOS;1,0;282,96
PC007629;CAIXA DE CAMBIO COMPLETA REFORCADO ORIGINAL;TRANSMISSAO;14,0;3627,52
PC007630;ALTERNADOR STD PARALELA B;ELETRICA;12,0;653,04
PC007631;LANTERNA TRASEIRA STD PARALELA A;ELETRICA;15,0;477,17
PC007632;MOTOR DE PARTIDA STD ORIGINAL;ELETRICA;41,0;307,18
PC007633;JUNTA DE CABECOTE REFORCADO ORIGINAL;MOTOR;111,0;5078,92
PC007634;SENSOR ABS LEVE PARALELA A;ELETRICA;77,0;769,02
PC007635;RESERVATORIO EXPANSAO STD ORIGINAL;ARREFECIMENTO;6,0;407,17
PC007636;TURBO COMPRESSOR PESADO ORIGINAL;MOTOR;3,0;4446,7
PC007638;PINO MESTRE LEVE PARALELA B;SUSPENSAO;23,0;823,62
PC007639;QUINTA RODA COMPLETA LEVE PARALELA A;ARTICULACAO_5RODA;29,0;1132,99
PC007640;EIXO CARDAN STD PARALELA A;TRANSMISSAO;39,0;958,02
PC007641;PLATO DE EMBREAGEM STD ORIGINAL;TRANSMISSAO;3,0;3228,07
PC007642;FILTRO DE OLEO MOTOR PESADO PARALELA B;MOTOR;8,0;1527,63
PC007643;BATERIA 150AH LEVE PARALELA B;ELETRICA;252,0;523,96
PC007644;DISCO DE FREIO STD PARALELA A;FREIOS;1,0;94,19
PC007645;CILINDRO MESTRE REFORCADO ORIGINAL;FREIOS;6,0;263,33
PC007646;CHICOTE ELETRICO  ORIGINAL;ELETRICA;1,0;518,64
PC007647;PARAFUSO DE RODA REFORCADO REMANUFATURADO;RODAS_PNEUS;32,0;2069,64
PC007648;RADIADOR COMPLETO LEVE REMANUFATURADO;ARREFECIMENTO;52,0;843,58
PC007649;FILTRO DE OLEO CAMBIO REFORCADO PARALELA A;FILTROS;10,0;42,65
PC007650;ESPELHO RETROVISOR  PARALELA B;CARROCERIA;35,0;246,66
PC007651;RODA DE ACO ARO 22  ORIGINAL;RODAS_PNEUS;1,0;737,38
PC007652;VIDRO LATERAL STD PARALELA B;CARROCERIA;56,0;405,41
PC007653;MANGOTE PNEUMATICO PESADO ORIGINAL;ARTICULACAO_5RODA;1,0;2662,41
PC007654;PARA-BRISA STD ORIGINAL;CARROCERIA;7,0;233,27
PC007655;AMORTECEDOR DIANTEIRO STD PARALELA B;SUSPENSAO;45,0;717,64
PC007656;FILTRO DE COMBUSTIVEL STD PARALELA B;FILTROS;45,0;85,87
PC007658;VALVULA TERMOSTATICA PESADO REMANUFATURADO;ARREFECIMENTO;9,0;265,96
PC007659;CAMARA DE AR  ORIGINAL;RODAS_PNEUS;12,0;725,14
PC007660;FEIXE DE MOLA REFORCADO ORIGINAL;SUSPENSAO;28,0;757,98
PC007661;CORREIA DENTADA PESADO PARALELA A;MOTOR;5,0;1709,37
PC007662;ROLAMENTO DE RODA PESADO PARALELA B;RODAS_PNEUS;1,0;522,85
PC007663;SINCRONIZADOR PESADO ORIGINAL;TRANSMISSAO;25,0;760,02
PC007664;BOLSA DE AR SUSPENSAO PESADO PARALELA B;SUSPENSAO;6,0;429,13
PC007665;MANGUEIRA DE FREIO AR LEVE PARALELA B;FREIOS;23,0;237,06
PC007666;FILTRO SEPARADOR AGUA LEVE ORIGINAL;FILTROS;1,0;107,41
PC007667;LONA DE FREIO  PARALELA B;FREIOS;58,0;328,54
PC007668;CRUZETA CARDAN LEVE PARALELA A;TRANSMISSAO;1,0;6507,58
PC007669;PARA-CHOQUE DIANTEIRO PESADO REMANUFATURADO;CARROCERIA;4,0;613,14
PC007670;VALVULA DE FREIO REFORCADO ORIGINAL;FREIOS;9,0;321,56
PC007671;FAROL DIANTEIRO LED LEVE ORIGINAL;ELETRICA;9,0;451,28
PC007672;BARRA ESTABILIZADORA REFORCADO PARALELA A;SUSPENSAO;49,0;343,33
PC007673;AMORTECEDOR TRASEIRO STD PARALELA A;SUSPENSAO;23,0;1191,41
PC007674;FILTRO DE CABINE PESADO PARALELA A;FILTROS;17,0;94,46
PC007675;ENGATE DE REBOQUE PESADO ORIGINAL;ARTICULACAO_5RODA;20,0;1923,84
PC007676;DISCO DE EMBREAGEM  PARALELA B;TRANSMISSAO;694,0;4242,51
PC007677;SAPATA DE FREIO PESADO PARALELA A;FREIOS;237,0;366,2
PC007678;BICO INJETOR LEVE PARALELA A;MOTOR;71,0;3400,5
PC007679;BUCHA DE MOLA REFORCADO ORIGINAL;SUSPENSAO;8,0;961,55
PC007680;VENTOINHA REFORCADO PARALELA A;ARREFECIMENTO;8,0;519,16
PC007681;CAMISA DE CILINDRO STD ORIGINAL;MOTOR;34,0;2998,34
PC007682;BOMBA INJETORA REFORCADO PARALELA B;MOTOR;15,0;2515,63
PC007683;TAMBOR DE FREIO LEVE PARALELA B;FREIOS;39,0;275,85
PC007684;ROLAMENTO DE EMBREAGEM REFORCADO ORIGINAL;TRANSMISSAO;70,0;4828,47
PC007685;PINO REI  PARALELA A;ARTICULACAO_5RODA;25,0;1947,75
PC007686;PARA-LAMA REFORCADO REMANUFATURADO;CARROCERIA;83,0;708,98
PC007687;VALVULA DE ADMISSAO  ORIGINAL;MOTOR;3,0;2067,05
PC007689;MACANETA DE PORTA  ORIGINAL;CARROCERIA;37,0;777,51
PC007690;CUBO DE RODA LEVE ORIGINAL;RODAS_PNEUS;5,0;1343,95
PC007691;BOMBA D AGUA LEVE ORIGINAL;ARREFECIMENTO;29,0;81,92
PC007692;PASTILHA DE FREIO PESADO PARALELA A;FREIOS;2,0;289,51
PC007693;CAIXA DE CAMBIO COMPLETA PESADO PARALELA B;TRANSMISSAO;132,0;6733,26
PC007694;ALTERNADOR  ORIGINAL;ELETRICA;75,0;1431,16
PC007695;LANTERNA TRASEIRA PESADO REMANUFATURADO;ELETRICA;24,0;292,74
PC007696;MOTOR DE PARTIDA REFORCADO PARALELA A;ELETRICA;15,0;772,07
PC007697;JUNTA DE CABECOTE PESADO ORIGINAL;MOTOR;4,0;1147,42
PC007698;SENSOR ABS  PARALELA A;ELETRICA;4,0;806,25
PC007699;RESERVATORIO EXPANSAO STD PARALELA B;ARREFECIMENTO;2,0;330,89
PC007700;TURBO COMPRESSOR LEVE ORIGINAL;MOTOR;58,0;5427,44
PC007701;MANGUEIRA RADIADOR PESADO PARALELA B;ARREFECIMENTO;4,0;96,09
PC007702;PINO MESTRE STD PARALELA A;SUSPENSAO;157,0;249,82
PC007703;QUINTA RODA COMPLETA STD PARALELA A;ARTICULACAO_5RODA;13,0;609,43
PC007704;EIXO CARDAN REFORCADO ORIGINAL;TRANSMISSAO;9,0;5187,08
PC007705;PLATO DE EMBREAGEM REFORCADO ORIGINAL;TRANSMISSAO;136,0;3886,64
PC007706;FILTRO DE OLEO MOTOR LEVE ORIGINAL;MOTOR;11,0;1914,51
PC007707;BATERIA 150AH  PARALELA B;ELETRICA;21,0;620,11
PC007708;DISCO DE FREIO PESADO PARALELA A;FREIOS;36,0;266,57
PC007709;CILINDRO MESTRE PESADO REMANUFATURADO;FREIOS;17,0;301,39
PC007710;CHICOTE ELETRICO LEVE PARALELA A;ELETRICA;43,0;822,59
PC007711;PARAFUSO DE RODA STD ORIGINAL;RODAS_PNEUS;6,0;1247,71
PC007712;RADIADOR COMPLETO STD ORIGINAL;ARREFECIMENTO;2,0;635,02
PC007713;FILTRO DE OLEO CAMBIO REFORCADO ORIGINAL;FILTROS;1,0;60,97
PC007714;ESPELHO RETROVISOR STD ORIGINAL;CARROCERIA;25,0;227,47
PC007715;RODA DE ACO ARO 22 LEVE REMANUFATURADO;RODAS_PNEUS;2,0;899,84
PC007716;VIDRO LATERAL STD ORIGINAL;CARROCERIA;108,0;281,85
PC007717;MANGOTE PNEUMATICO STD ORIGINAL;ARTICULACAO_5RODA;17,0;487,67
PC007718;PARA-BRISA LEVE REMANUFATURADO;CARROCERIA;7,0;860,62
PC007719;AMORTECEDOR DIANTEIRO PESADO PARALELA A;SUSPENSAO;11,0;852,56
PC007720;FILTRO DE COMBUSTIVEL LEVE PARALELA A;FILTROS;5,0;26,0
PC007721;FILTRO DE AR MOTOR PESADO ORIGINAL;FILTROS;8,0;33,57
PC007722;VALVULA TERMOSTATICA STD PARALELA B;ARREFECIMENTO;67,0;424,59
PC007723;CAMARA DE AR LEVE ORIGINAL;RODAS_PNEUS;93,0;920,53
PC007724;FEIXE DE MOLA STD ORIGINAL;SUSPENSAO;45,0;390,79
PC007725;CORREIA DENTADA  PARALELA B;MOTOR;2,0;2205,46
PC007726;ROLAMENTO DE RODA PESADO PARALELA A;RODAS_PNEUS;52,0;1055,09
PC007727;SINCRONIZADOR STD PARALELA B;TRANSMISSAO;4,0;5671,14
PC007728;BOLSA DE AR SUSPENSAO REFORCADO PARALELA B;SUSPENSAO;24,0;847,06
PC007729;MANGUEIRA DE FREIO AR STD REMANUFATURADO;FREIOS;12,0;242,17
PC007730;FILTRO SEPARADOR AGUA REFORCADO ORIGINAL;FILTROS;1,0;113,32
PC007731;LONA DE FREIO PESADO PARALELA A;FREIOS;29,0;329,55
PC007734;VALVULA DE FREIO  ORIGINAL;FREIOS;33,0;370,83
PC007735;FAROL DIANTEIRO LED LEVE REMANUFATURADO;ELETRICA;8,0;70,87
PC007736;BARRA ESTABILIZADORA LEVE ORIGINAL;SUSPENSAO;1,0;120,51
PC007737;AMORTECEDOR TRASEIRO STD PARALELA A;SUSPENSAO;6,0;690,09
PC007738;FILTRO DE CABINE  PARALELA B;FILTROS;20,0;69,69
PC007739;ENGATE DE REBOQUE  REMANUFATURADO;ARTICULACAO_5RODA;15,0;2308,19
PC007740;DISCO DE EMBREAGEM REFORCADO PARALELA B;TRANSMISSAO;5,0;4904,39
PC007741;SAPATA DE FREIO REFORCADO ORIGINAL;FREIOS;13,0;73,75
PC007742;BICO INJETOR REFORCADO PARALELA A;MOTOR;34,0;887,79
PC007743;BUCHA DE MOLA  REMANUFATURADO;SUSPENSAO;70,0;886,85
PC007744;VENTOINHA REFORCADO PARALELA B;ARREFECIMENTO;2,0;608,29
PC007745;CAMISA DE CILINDRO PESADO PARALELA B;MOTOR;3,0;3098,91
PC007746;BOMBA INJETORA LEVE PARALELA A;MOTOR;24,0;4747,75
PC007747;TAMBOR DE FREIO STD ORIGINAL;FREIOS;14,0;187,63
PC007748;ROLAMENTO DE EMBREAGEM LEVE ORIGINAL;TRANSMISSAO;3,0;365,76
PC007749;PINO REI REFORCADO ORIGINAL;ARTICULACAO_5RODA;6,0;630,31
PC007750;PARA-LAMA  PARALELA A;CARROCERIA;115,0;923,23
PC007751;VALVULA DE ADMISSAO LEVE ORIGINAL;MOTOR;12,0;5224,25
PC007752;PNEU RADIAL 295/80 LEVE ORIGINAL;RODAS_PNEUS;3,0;922,95
PC007753;MACANETA DE PORTA STD PARALELA B;CARROCERIA;46,0;1063,58
PC007754;CUBO DE RODA REFORCADO ORIGINAL;RODAS_PNEUS;116,0;1689,63
PC007755;BOMBA D AGUA  ORIGINAL;ARREFECIMENTO;13,0;700,38
PC007756;PASTILHA DE FREIO  ORIGINAL;FREIOS;2,0;173,66
PC007757;CAIXA DE CAMBIO COMPLETA REFORCADO ORIGINAL;TRANSMISSAO;3,0;6697,59
PC007758;ALTERNADOR  PARALELA B;ELETRICA;2,0;943,58
PC007759;LANTERNA TRASEIRA  ORIGINAL;ELETRICA;5,0;728,9
PC007760;MOTOR DE PARTIDA REFORCADO PARALELA B;ELETRICA;36,0;434,85
PC007761;JUNTA DE CABECOTE PESADO REMANUFATURADO;MOTOR;8,0;4682,09
PC007762;SENSOR ABS PESADO ORIGINAL;ELETRICA;5,0;101,16
PC007763;RESERVATORIO EXPANSAO  PARALELA A;ARREFECIMENTO;37,0;402,26
PC007764;TURBO COMPRESSOR PESADO PARALELA B;MOTOR;8,0;5731,96
PC007765;MANGUEIRA RADIADOR PESADO PARALELA A;ARREFECIMENTO;18,0;400,04
PC007766;PINO MESTRE PESADO PARALELA A;SUSPENSAO;18,0;1149,47
PC007767;QUINTA RODA COMPLETA  REMANUFATURADO;ARTICULACAO_5RODA;0,0;1918,17
PC007768;EIXO CARDAN PESADO PARALELA A;TRANSMISSAO;4,0;3047,8
PC007769;PLATO DE EMBREAGEM PESADO PARALELA A;TRANSMISSAO;12,0;4642,38
PC007770;FILTRO DE OLEO MOTOR  ORIGINAL;MOTOR;64,0;3753,41
PC007771;BATERIA 150AH REFORCADO ORIGINAL;ELETRICA;1,0;615,68
PC007772;DISCO DE FREIO  PARALELA A;FREIOS;7,0;74,8
PC007773;CILINDRO MESTRE REFORCADO ORIGINAL;FREIOS;90,0;230,33
PC007774;CHICOTE ELETRICO PESADO PARALELA A;ELETRICA;6,0;702,45
PC007775;PARAFUSO DE RODA REFORCADO PARALELA A;RODAS_PNEUS;18,0;706,45
PC007776;RADIADOR COMPLETO STD ORIGINAL;ARREFECIMENTO;12,0;107,98
PC007777;FILTRO DE OLEO CAMBIO  PARALELA B;FILTROS;4,0;82,47
PC007779;RODA DE ACO ARO 22  ORIGINAL;RODAS_PNEUS;5,0;1544,48
PC007780;VIDRO LATERAL STD PARALELA A;CARROCERIA;5,0;772,29
PC007781;MANGOTE PNEUMATICO  ORIGINAL;ARTICULACAO_5RODA;2,0;1177,03
PC007782;PARA-BRISA  PARALELA B;CARROCERIA;6,0;553,81
PC007783;AMORTECEDOR DIANTEIRO STD ORIGINAL;SUSPENSAO;6,0;808,38
PC007784;FILTRO DE COMBUSTIVEL REFORCADO ORIGINAL;FILTROS;12,0;25,12
PC007785;FILTRO DE AR MOTOR PESADO ORIGINAL;FILTROS;8,0;62,96
PC007786;VALVULA TERMOSTATICA LEVE PARALELA B;ARREFECIMENTO;105,0;631,02
PC007787;CAMARA DE AR LEVE ORIGINAL;RODAS_PNEUS;5,0;1180,34
PC007788;FEIXE DE MOLA  PARALELA B;SUSPENSAO;3,0;524,55
PC007789;CORREIA DENTADA STD ORIGINAL;MOTOR;14,0;3732,64
PC007790;ROLAMENTO DE RODA LEVE ORIGINAL;RODAS_PNEUS;44,0;265,8
PC007791;SINCRONIZADOR PESADO PARALELA B;TRANSMISSAO;91,0;7718,27
PC007792;BOLSA DE AR SUSPENSAO STD PARALELA B;SUSPENSAO;18,0;216,66
PC007793;MANGUEIRA DE FREIO AR PESADO ORIGINAL;FREIOS;210,0;213,72
PC007794;FILTRO SEPARADOR AGUA  ORIGINAL;FILTROS;1,0;96,66
PC007795;LONA DE FREIO STD REMANUFATURADO;FREIOS;23,0;110,25
PC007796;CRUZETA CARDAN STD REMANUFATURADO;TRANSMISSAO;58,0;5731,56
PC007797;PARA-CHOQUE DIANTEIRO LEVE ORIGINAL;CARROCERIA;394,0;921,2
PC007798;VALVULA DE FREIO STD REMANUFATURADO;FREIOS;82,0;387,72
PC007799;FAROL DIANTEIRO LED  ORIGINAL;ELETRICA;13,0;919,83
PC007800;BARRA ESTABILIZADORA PESADO REMANUFATURADO;SUSPENSAO;5,0;1071,11
PC007802;FILTRO DE CABINE REFORCADO ORIGINAL;FILTROS;5,0;96,56
PC007803;ENGATE DE REBOQUE  ORIGINAL;ARTICULACAO_5RODA;78,0;2447,67
PC007804;DISCO DE EMBREAGEM REFORCADO PARALELA B;TRANSMISSAO;3,0;4913,23
PC007805;SAPATA DE FREIO REFORCADO ORIGINAL;FREIOS;29,0;92,17
PC007806;BICO INJETOR STD REMANUFATURADO;MOTOR;5,0;3180,24
PC007807;BUCHA DE MOLA REFORCADO ORIGINAL;SUSPENSAO;17,0;641,97
PC007808;VENTOINHA PESADO REMANUFATURADO;ARREFECIMENTO;80,0;386,02
PC007809;CAMISA DE CILINDRO  PARALELA B;MOTOR;74,0;857,28
PC007810;BOMBA INJETORA REFORCADO ORIGINAL;MOTOR;100,0;4055,74
PC007811;TAMBOR DE FREIO STD PARALELA B;FREIOS;11,0;58,02
PC007812;ROLAMENTO DE EMBREAGEM  PARALELA A;TRANSMISSAO;11,0;3460,07
PC007813;PINO REI STD PARALELA B;ARTICULACAO_5RODA;108,0;2642,15
PC007814;PARA-LAMA LEVE ORIGINAL;CARROCERIA;48,0;781,34
PC007815;VALVULA DE ADMISSAO LEVE ORIGINAL;MOTOR;88,0;2027,66
PC007817;MACANETA DE PORTA  PARALELA B;CARROCERIA;4,0;835,89
PC007818;CUBO DE RODA PESADO PARALELA A;RODAS_PNEUS;8,0;2000,0
PC007819;BOMBA D AGUA REFORCADO PARALELA B;ARREFECIMENTO;3,0;742,12
PC007820;PASTILHA DE FREIO  PARALELA A;FREIOS;9,0;255,84
PC007821;CAIXA DE CAMBIO COMPLETA STD ORIGINAL;TRANSMISSAO;4,0;1002,54
PC007822;ALTERNADOR  PARALELA A;ELETRICA;19,0;573,27
PC007823;LANTERNA TRASEIRA PESADO PARALELA A;ELETRICA;78,0;1048,44
PC007824;MOTOR DE PARTIDA  PARALELA B;ELETRICA;20,0;149,96
PC007825;JUNTA DE CABECOTE PESADO ORIGINAL;MOTOR;21,0;2828,8
PC007826;SENSOR ABS  ORIGINAL;ELETRICA;21,0;384,23
PC007827;RESERVATORIO EXPANSAO LEVE PARALELA A;ARREFECIMENTO;110,0;943,76
PC007828;TURBO COMPRESSOR LEVE PARALELA B;MOTOR;17,0;301,07
PC007829;MANGUEIRA RADIADOR STD ORIGINAL;ARREFECIMENTO;6,0;413,42
PC007830;PINO MESTRE STD PARALELA A;SUSPENSAO;69,0;788,0
PC007831;QUINTA RODA COMPLETA LEVE ORIGINAL;ARTICULACAO_5RODA;33,0;1604,21
PC007832;EIXO CARDAN  PARALELA A;TRANSMISSAO;48,0;1834,3
PC007833;PLATO DE EMBREAGEM  ORIGINAL;TRANSMISSAO;23,0;3743,5
PC007834;FILTRO DE OLEO MOTOR LEVE REMANUFATURADO;MOTOR;53,0;5776,13
PC007835;BATERIA 150AH  REMANUFATURADO;ELETRICA;8,0;247,86
PC007836;DISCO DE FREIO STD PARALELA A;FREIOS;4,0;78,79
PC007837;CILINDRO MESTRE REFORCADO PARALELA A;FREIOS;418,0;359,23
PC007838;CHICOTE ELETRICO  PARALELA B;ELETRICA;68,0;766,56
