Emissao;Produto;Descricao;Quantidade;Vlr.Unitario;Vlr.Total;Cliente
18/08/2022;PROD22;PROD22;4;932,2;3728,81;420
18/08/2022;PROD1269;PROD1269;2;805,08;1610,17;330
18/08/2022;PROD941;PROD941;2;1469,28;2938,56;330
18/08/2022;PROD617;PROD617;6;495,76;2974,58;142
18/08/2022;PROD616;PROD616;1;508,47;508,47;142
19/08/2022;PROD627;PROD627;4;503,18;2012,71;400
19/08/2022;PROD1153;PROD1153;1;3457,63;3457,63;363
19/08/2022;PROD216;PROD216;1;1949,15;1949,15;261
19/08/2022;PROD1588;PROD1588;4;478,81;1915,25;185
19/08/2022;PROD228;PROD228;2;966,1;1932,2;181
19/08/2022;PROD627;PROD627;16;519,07;8305,08;103
19/08/2022;PROD627;PROD627;12;529,66;6355,93;270
19/08/2022;PROD627;PROD627;8;519,07;4152,54;99
19/08/2022;PROD613;PROD613;30;466,1;13983,05;481
19/08/2022;PROD187;PROD187;4;1186,44;4745,76;352
19/08/2022;PROD1919;PROD1919;4;635,59;2542,37;420
19/08/2022;PROD1706;PROD1706;4;1779,66;7118,64;352
19/08/2022;PROD283;PROD283;4;1949,15;7796,61;301
19/08/2022;PROD1292;PROD1292;0;;0,0;133
19/08/2022;PROD1128;PROD1128;12;635,59;7627,12;270
19/08/2022;PROD1347;PROD1347;4;1121,19;4484,75;62
19/08/2022;PROD617;PROD617;0;;0,0;185
19/08/2022;PROD617;PROD617;4;470,97;1883,9;101
19/08/2022;PROD617;PROD617;8;470,97;3767,8;400
19/08/2022;PROD1734;PROD1734;2;2906,78;5813,56;19
19/08/2022;PROD613;PROD613;12;498,31;5979,66;103
19/08/2022;PROD613;PROD613;4;483,05;1932,2;400
19/08/2022;PROD939;PROD939;8;1305,08;10440,68;448
19/08/2022;PROD613;PROD613;4;483,05;1932,2;101
19/08/2022;PROD941;PROD941;11;1546,61;17012,71;176
19/08/2022;PROD941;PROD941;2;1515,68;3031,36;57
19/08/2022;PROD1128;PROD1128;4;635,59;2542,37;448
19/08/2022;PROD1008;PROD1008;2;2213,98;4427,97;232
19/08/2022;PROD1892;PROD1892;4;2436,44;9745,76;458
20/08/2022;PROD1915;PROD1915;8;614,41;4915,25;197
20/08/2022;PROD1915;PROD1915;20;614,41;12288,14;318
20/08/2022;PROD1915;PROD1915;4;614,41;2457,63;250
20/08/2022;PROD1160;PROD1160;2;3407,12;6814,24;269
20/08/2022;PROD1915;PROD1915;8;614,41;4915,25;487
20/08/2022;PROD617;PROD617;4;470,97;1883,9;181
20/08/2022;PROD1842;PROD1842;4;566,31;2265,25;255
20/08/2022;PROD1510;PROD1510;4;1052,54;4210,17;52
20/08/2022;PROD613;PROD613;16;508,47;8135,59;404
20/08/2022;PROD613;PROD613;4;483,05;1932,2;469
20/08/2022;PROD1686;PROD1686;1;3783,9;3783,9;231
20/08/2022;PROD941;PROD941;2;1489,41;2978,81;343
20/08/2022;PROD1296;PROD1296;1;805,08;805,08;57
20/08/2022;PROD1842;PROD1842;12;543,43;6521,19;269
20/08/2022;PROD1842;PROD1842;8;572,03;4576,27;197
20/08/2022;PROD469;PROD469;2;2755,93;5511,86;35
20/08/2022;PROD1626;PROD1626;4;1186,44;4745,76;197
20/08/2022;PROD320;PROD320;4;644,07;2576,27;181
20/08/2022;PROD152;PROD152;1;896,61;896,61;52
20/08/2022;PROD912;PROD912;4;724,58;2898,31;181
20/08/2022;PROD608;PROD608;2;684,32;1368,64;400
20/08/2022;PROD300;PROD300;4;705,93;2823,73;255
20/08/2022;PROD222;PROD222;4;639,49;2557,97;255
20/08/2022;PROD1296;PROD1296;3;805,08;2415,25;57
20/08/2022;PROD469;PROD469;8;1610,17;12881,36;57
20/08/2022;PROD1678;PROD1678;8;523,31;4186,44;255
20/08/2022;PROD1438;PROD1438;1;805,08;805,08;411
20/08/2022;PROD660;PROD660;24;885,59;21254,24;363
20/08/2022;PROD1441;PROD1441;4;889,83;3559,32;411
22/08/2022;PROD586;PROD586;4;741,53;2966,1;420
22/08/2022;PROD1638;PROD1638;4;684,32;2737,29;181
22/08/2022;PROD1792;PROD1792;4;1207,63;4830,51;330
22/08/2022;PROD1454;PROD1454;2;1932,2;3864,41;232
22/08/2022;PROD1724;PROD1724;4;1086,44;4345,76;191
22/08/2022;PROD1558;PROD1558;4;1187,5;4750,0;191
22/08/2022;PROD1044;PROD1044;1;1861,02;1861,02;363
22/08/2022;PROD1082;PROD1082;2;4101,69;8203,39;363
22/08/2022;PROD1588;PROD1588;8;478,81;3830,51;270
22/08/2022;PROD393;PROD393;50;529,66;26483,05;270
22/08/2022;PROD937;PROD937;2;1292,37;2584,75;133
22/08/2022;PROD175;PROD175;4;662,71;2650,85;52
22/08/2022;PROD1724;PROD1724;5;1144,07;5720,34;272
22/08/2022;PROD1845;PROD1845;4;550,85;2203,39;142
22/08/2022;PROD1010;PROD1010;2;3885,59;7771,19;143
22/08/2022;PROD1439;PROD1439;2;1127,12;2254,24;469
22/08/2022;PROD1031;PROD1031;2;1779,66;3559,32;363
22/08/2022;PROD1439;PROD1439;2;1127,12;2254,24;330
22/08/2022;PROD59;PROD59;8;614,41;4915,25;406
22/08/2022;PROD1842;PROD1842;8;572,03;4576,27;406
22/08/2022;PROD1478;PROD1478;8;805,08;6440,68;400
22/08/2022;PROD538;PROD538;1;466,1;466,1;447
22/08/2022;PROD1724;PROD1724;4;1144,07;4576,27;455
22/08/2022;PROD1363;PROD1363;4;1245,76;4983,05;447
22/08/2022;PROD723;PROD723;2;2483,9;4967,8;363
22/08/2022;PROD696;PROD696;4;2144,07;8576,27;363
22/08/2022;PROD1292;PROD1292;8;1398,31;11186,44;133
22/08/2022;PROD397;PROD397;4;889,83;3559,32;481
22/08/2022;PROD1011;PROD1011;2;3644,07;7288,14;143
23/08/2022;PROD618;PROD618;3;593,22;1779,66;411
23/08/2022;PROD1498;PROD1498;2;593,22;1186,44;423
23/08/2022;PROD9;PROD9;4;894,07;3576,27;52
23/08/2022;PROD1638;PROD1638;12;661,02;7932,2;52
23/08/2022;PROD1845;PROD1845;8;506,78;4054,24;52
23/08/2022;PROD1915;PROD1915;40;595,97;23838,98;52
23/08/2022;PROD70;PROD70;12;699,15;8389,83;52
23/08/2022;PROD1919;PROD1919;20;584,75;11694,92;52
23/08/2022;PROD1351;PROD1351;4;847,46;3389,83;404
23/08/2022;PROD1854;PROD1854;4;2167,37;8669,49;21
23/08/2022;PROD1724;PROD1724;4;1122,88;4491,53;121
23/08/2022;PROD629;PROD629;4;932,2;3728,81;420
23/08/2022;PROD207;PROD207;4;1271,19;5084,75;404
23/08/2022;PROD1588;PROD1588;12;454,87;5458,47;464
23/08/2022;PROD1042;PROD1042;4;1694,92;6779,66;415
23/08/2022;PROD59;PROD59;16;614,41;9830,51;255
23/08/2022;PROD49;PROD49;18;584,75;10525,42;52
23/08/2022;PROD1894;PROD1894;4;974,58;3898,31;139
23/08/2022;PROD1588;PROD1588;8;440,68;3525,42;52
23/08/2022;PROD616;PROD616;2;508,47;1016,95;250
23/08/2022;PROD1269;PROD1269;2;847,46;1694,92;140
23/08/2022;PROD900;PROD900;2;1101,69;2203,39;197
23/08/2022;PROD1588;PROD1588;10;454,87;4548,73;172
23/08/2022;PROD613;PROD613;4;483,05;1932,2;172
23/08/2022;PROD613;PROD613;4;508,47;2033,9;7
23/08/2022;PROD1347;PROD1347;4;1121,19;4484,75;455
23/08/2022;PROD1438;PROD1438;2;805,08;1610,17;197
23/08/2022;PROD1842;PROD1842;8;555,08;4440,68;52
23/08/2022;PROD618;PROD618;4;593,22;2372,88;227
23/08/2022;PROD616;PROD616;10;498,31;4983,05;99
23/08/2022;PROD1588;PROD1588;10;469,24;4692,37;99
23/08/2022;PROD1220;PROD1220;4;847,46;3389,83;185
23/08/2022;PROD1588;PROD1588;20;469,24;9384,75;103
23/08/2022;PROD616;PROD616;9;508,47;4576,27;13
24/08/2022;PROD384;PROD384;4;996,61;3986,44;117
24/08/2022;PROD1919;PROD1919;4;603,81;2415,25;181
24/08/2022;PROD627;PROD627;4;572,03;2288,14;481
24/08/2022;PROD393;PROD393;10;508,47;5084,75;172
24/08/2022;PROD1128;PROD1128;16;635,59;10169,49;269
24/08/2022;PROD1440;PROD1440;1;1038,14;1038,14;255
24/08/2022;PROD885;PROD885;16;677,97;10847,46;269
24/08/2022;PROD1440;PROD1440;1;1038,14;1038,14;255
24/08/2022;PROD973;PROD973;8;1186,44;9491,53;415
24/08/2022;PROD627;PROD627;4;572,03;2288,14;481
24/08/2022;PROD617;PROD617;8;495,76;3966,1;411
24/08/2022;PROD939;PROD939;4;1305,08;5220,34;336
24/08/2022;PROD1864;PROD1864;4;1355,93;5423,73;415
24/08/2022;PROD1724;PROD1724;3;1086,44;3259,32;191
24/08/2022;PROD1122;PROD1122;4;740,68;2962,71;52
24/08/2022;PROD1845;PROD1845;4;550,85;2203,39;142
24/08/2022;PROD946;PROD946;2;1271,19;2542,37;420
24/08/2022;PROD70;PROD70;4;724,58;2898,31;403
24/08/2022;PROD1022;PROD1022;4;2213,98;8855,93;474
24/08/2022;PROD1588;PROD1588;19;478,81;9097,46;413
24/08/2022;PROD1919;PROD1919;8;584,75;4677,97;52
24/08/2022;PROD1588;PROD1588;20;478,81;9576,27;255
24/08/2022;PROD1098;PROD1098;2;2338,77;4677,54;232
24/08/2022;PROD1626;PROD1626;4;1162,71;4650,85;295
24/08/2022;PROD615;PROD615;4;508,47;2033,9;336
24/08/2022;PROD252;PROD252;4;762,71;3050,85;366
24/08/2022;PROD1269;PROD1269;1;847,46;847,46;404
24/08/2022;PROD1751;PROD1751;4;830,51;3322,03;117
25/08/2022;PROD1167;PROD1167;2;826,27;1652,54;330
25/08/2022;PROD1128;PROD1128;2;635,59;1271,19;134
25/08/2022;PROD1161;PROD1161;4;1610,17;6440,68;458
25/08/2022;PROD1234;PROD1234;2;2711,86;5423,73;505
25/08/2022;PROD70;PROD70;4;724,58;2898,31;343
25/08/2022;PROD1248;PROD1248;1;2491,53;2491,53;44
25/08/2022;PROD616;PROD616;2;493,22;986,44;25
25/08/2022;PROD1666;PROD1666;4;2009,75;8038,98;21
25/08/2022;PROD618;PROD618;8;593,22;4745,76;413
25/08/2022;PROD9;PROD9;4;955,08;3820,34;337
25/08/2022;PROD1167;PROD1167;4;826,27;3305,08;134
25/08/2022;PROD1441;PROD1441;1;889,83;889,83;481
25/08/2022;PROD1347;PROD1347;2;1144,07;2288,14;499
25/08/2022;PROD1894;PROD1894;4;974,58;3898,31;499
25/08/2022;PROD613;PROD613;2;508,47;1016,95;330
25/08/2022;PROD613;PROD613;8;508,47;4067,8;59
25/08/2022;PROD1248;PROD1248;2;2415,25;4830,51;0
25/08/2022;PROD646;PROD646;2;764,83;1529,66;255
25/08/2022;PROD1122;PROD1122;4;788,98;3155,93;501
25/08/2022;PROD1894;PROD1894;2;932,2;1864,41;146
25/08/2022;PROD1251;PROD1251;4;1771,19;7084,75;232
25/08/2022;PROD1837;PROD1837;4;603,81;2415,25;232
25/08/2022;PROD941;PROD941;4;1546,61;6186,44;330
25/08/2022;PROD791;PROD791;2;889,83;1779,66;404
25/08/2022;PROD486;PROD486;2;925,85;1851,69;501
25/08/2022;PROD486;PROD486;4;925,85;3703,39;501
25/08/2022;PROD627;PROD627;4;572,03;2288,14;413
25/08/2022;PROD300;PROD300;7;720,34;5042,37;290
25/08/2022;PROD1915;PROD1915;4;656,78;2627,12;113
25/08/2022;PROD1154;PROD1154;1;3370,86;3370,86;21
25/08/2022;PROD885;PROD885;4;677,97;2711,86;134
25/08/2022;PROD1450;PROD1450;2;1328,39;2656,78;232
25/08/2022;PROD617;PROD617;12;495,76;5949,15;113
25/08/2022;PROD617;PROD617;4;470,97;1883,9;400
25/08/2022;PROD615;PROD615;1;508,47;508,47;134
26/08/2022;PROD317;PROD317;4;1000,0;4000,0;148
26/08/2022;PROD1217;PROD1217;2;779,66;1559,32;52
26/08/2022;PROD1705;PROD1705;4;1625,74;6502,95;232
26/08/2022;PROD1128;PROD1128;8;635,59;5084,75;13
26/08/2022;PROD1167;PROD1167;4;826,27;3305,08;13
26/08/2022;PROD1719;PROD1719;20;614,41;12288,14;301
26/08/2022;PROD1626;PROD1626;4;1186,44;4745,76;241
26/08/2022;PROD1845;PROD1845;10;523,31;5233,05;301
26/08/2022;PROD617;PROD617;8;495,76;3966,1;13
26/08/2022;PROD1269;PROD1269;2;847,46;1694,92;481
26/08/2022;PROD613;PROD613;20;508,47;10169,49;13
26/08/2022;PROD885;PROD885;4;644,07;2576,27;337
26/08/2022;PROD70;PROD70;4;724,58;2898,31;318
26/08/2022;PROD393;PROD393;4;559,32;2237,29;185
26/08/2022;PROD1439;PROD1439;4;1127,12;4508,47;318
26/08/2022;PROD402;PROD402;2;726,69;1453,39;447
26/08/2022;PROD486;PROD486;2;906,36;1812,71;21
26/08/2022;PROD795;PROD795;3;1991,53;5974,58;481
26/08/2022;PROD70;PROD70;8;724,58;5796,61;301
26/08/2022;PROD1724;PROD1724;8;1086,86;8694,92;474
26/08/2022;PROD1437;PROD1437;4;966,1;3864,41;318
26/08/2022;PROD1128;PROD1128;4;635,59;2542,37;337
26/08/2022;PROD1241;PROD1241;4;805,08;3220,34;13
26/08/2022;PROD1439;PROD1439;2;1127,12;2254,24;464
26/08/2022;PROD1646;PROD1646;4;640,04;2560,17;318
26/08/2022;PROD885;PROD885;8;677,97;5423,73;13
26/08/2022;PROD1585;PROD1585;4;1355,93;5423,73;420
26/08/2022;PROD1915;PROD1915;4;623,94;2495,76;400
27/08/2022;PROD1845;PROD1845;4;550,85;2203,39;13
27/08/2022;PROD1044;PROD1044;2;1868,64;3737,29;411
27/08/2022;PROD1128;PROD1128;20;677,97;13559,32;121
27/08/2022;PROD1724;PROD1724;1;1144,07;1144,07;272
27/08/2022;PROD1196;PROD1196;1;2904,75;2904,75;363
27/08/2022;PROD617;PROD617;4;495,76;1983,05;133
27/08/2022;PROD941;PROD941;1;1546,61;1546,61;133
27/08/2022;PROD696;PROD696;4;2144,07;8576,27;363
27/08/2022;PROD1271;PROD1271;1;3894,92;3894,92;363
27/08/2022;PROD1724;PROD1724;4;1144,07;4576,27;395
27/08/2022;PROD708;PROD708;2;2443,22;4886,44;411
27/08/2022;PROD393;PROD393;12;559,32;6711,86;185
27/08/2022;PROD1623;PROD1623;4;1694,92;6779,66;423
27/08/2022;PROD1248;PROD1248;2;2415,25;4830,51;0
27/08/2022;PROD1128;PROD1128;1;685,17;685,17;447
27/08/2022;PROD885;PROD885;4;677,97;2711,86;191
27/08/2022;PROD885;PROD885;4;677,97;2711,86;266
27/08/2022;PROD1167;PROD1167;4;826,27;3305,08;134
27/08/2022;PROD1751;PROD1751;1;847,46;847,46;372
27/08/2022;PROD1167;PROD1167;4;826,27;3305,08;266
27/08/2022;PROD1167;PROD1167;4;826,27;3305,08;191
27/08/2022;PROD1167;PROD1167;20;826,27;16525,42;121
27/08/2022;PROD1750;PROD1750;2;1694,92;3389,83;290
27/08/2022;PROD1241;PROD1241;20;805,08;16101,69;121
27/08/2022;PROD1842;PROD1842;4;572,03;2288,14;13
27/08/2022;PROD1241;PROD1241;4;805,08;3220,34;191
27/08/2022;PROD1241;PROD1241;0;;0,0;134
27/08/2022;PROD1646;PROD1646;3;673,73;2021,19;329
27/08/2022;PROD667;PROD667;4;662,71;2650,85;52
27/08/2022;PROD1128;PROD1128;0;;0,0;134
27/08/2022;PROD309;PROD309;4;1127,12;4508,47;343
27/08/2022;PROD1128;PROD1128;4;669,49;2677,97;191
27/08/2022;PROD1724;PROD1724;4;1086,86;4347,46;474
27/08/2022;PROD879;PROD879;2;3457,63;6915,25;363
27/08/2022;PROD885;PROD885;20;677,97;13559,32;121
29/08/2022;PROD22;PROD22;8;885,59;7084,75;57
29/08/2022;PROD70;PROD70;8;724,58;5796,61;57
29/08/2022;PROD1548;PROD1548;4;2076,27;8305,08;420
29/08/2022;PROD632;PROD632;10;885,59;8855,93;57
29/08/2022;PROD70;PROD70;20;724,58;14491,53;57
29/08/2022;PROD358;PROD358;4;1127,12;4508,47;181
29/08/2022;PROD1894;PROD1894;4;974,58;3898,31;272
29/08/2022;PROD25;PROD25;4;1038,14;4152,54;447
29/08/2022;PROD1894;PROD1894;2;925,85;1851,69;57
29/08/2022;PROD394;PROD394;4;693,98;2775,93;231
29/08/2022;PROD1128;PROD1128;8;635,59;5084,75;133
29/08/2022;PROD70;PROD70;4;762,71;3050,85;270
29/08/2022;PROD798;PROD798;2;2338,98;4677,97;52
29/08/2022;PROD1347;PROD1347;1;1121,19;1121,19;35
29/08/2022;PROD941;PROD941;4;1483,05;5932,2;15
29/08/2022;PROD969;PROD969;1;1355,93;1355,93;363
29/08/2022;PROD1241;PROD1241;8;805,08;6440,68;133
29/08/2022;PROD70;PROD70;12;699,15;8389,83;52
29/08/2022;PROD941;PROD941;8;1525,42;12203,39;411
29/08/2022;PROD1510;PROD1510;2;1101,69;2203,39;261
29/08/2022;PROD885;PROD885;8;677,97;5423,73;133
29/08/2022;PROD1719;PROD1719;4;631,99;2527,97;181
29/08/2022;PROD207;PROD207;14;1207,63;16906,78;57
29/08/2022;PROD70;PROD70;8;724,58;5796,61;301
29/08/2022;PROD1678;PROD1678;8;539,83;4318,64;428
29/08/2022;PROD70;PROD70;8;762,71;6101,69;420
29/08/2022;PROD1638;PROD1638;2;661,02;1322,03;52
29/08/2022;PROD1394;PROD1394;4;1271,19;5084,75;211
29/08/2022;PROD617;PROD617;4;470,97;1883,9;469
29/08/2022;PROD1433;PROD1433;4;1694,92;6779,66;211
29/08/2022;PROD70;PROD70;8;724,58;5796,61;148
29/08/2022;PROD124;PROD124;1;1509,53;1509,53;330
29/08/2022;PROD165;PROD165;1;644,07;644,07;363
30/08/2022;PROD1897;PROD1897;2;1690,68;3381,36;191
30/08/2022;PROD912;PROD912;2;762,71;1525,42;270
30/08/2022;PROD1548;PROD1548;2;2076,27;4152,54;17
30/08/2022;PROD1128;PROD1128;4;635,59;2542,37;190
30/08/2022;PROD1128;PROD1128;4;635,59;2542,37;469
30/08/2022;PROD1241;PROD1241;2;764,83;1529,66;190
30/08/2022;PROD1128;PROD1128;8;635,59;5084,75;197
30/08/2022;PROD617;PROD617;80;466,1;37288,14;57
30/08/2022;PROD462;PROD462;4;684,32;2737,29;343
30/08/2022;PROD1128;PROD1128;8;635,59;5084,75;505
30/08/2022;PROD1218;PROD1218;2;1006,36;2012,71;190
30/08/2022;PROD617;PROD617;20;466,1;9322,03;57
30/08/2022;PROD885;PROD885;4;644,07;2576,27;190
30/08/2022;PROD885;PROD885;8;677,97;5423,73;197
30/08/2022;PROD1634;PROD1634;4;1091,53;4366,1;52
30/08/2022;PROD1347;PROD1347;1;1144,07;1144,07;290
30/08/2022;PROD1747;PROD1747;2;847,46;1694,92;125
30/08/2022;PROD1167;PROD1167;4;784,96;3139,83;190
30/08/2022;PROD779;PROD779;4;1580,51;6322,03;121
30/08/2022;PROD1724;PROD1724;4;1086,86;4347,46;367
30/08/2022;PROD641;PROD641;4;1086,86;4347,46;505
30/08/2022;PROD939;PROD939;2;1348,52;2697,03;343
30/08/2022;PROD1706;PROD1706;2;1661,02;3322,03;378
30/08/2022;PROD1894;PROD1894;4;925,85;3703,39;367
30/08/2022;PROD1268;PROD1268;4;783,9;3135,59;140
30/08/2022;PROD865;PROD865;1;3036,44;3036,44;278
30/08/2022;PROD946;PROD946;4;1207,63;4830,51;366
30/08/2022;PROD1347;PROD1347;21;1101,69;23135,59;125
30/08/2022;PROD700;PROD700;1;2234,11;2234,11;16
30/08/2022;PROD311;PROD311;2;1694,92;3389,83;360
30/08/2022;PROD389;PROD389;4;1484,64;5938,54;21
30/08/2022;PROD70;PROD70;4;699,15;2796,61;52
30/08/2022;PROD628;PROD628;4;677,97;2711,86;290
30/08/2022;PROD1724;PROD1724;8;1086,86;8694,92;191
30/08/2022;PROD613;PROD613;8;508,47;4067,8;290
30/08/2022;PROD613;PROD613;20;508,47;10169,49;197
31/08/2022;PROD1241;PROD1241;4;805,08;3220,34;134
31/08/2022;PROD613;PROD613;4;508,47;2033,9;112
31/08/2022;PROD1626;PROD1626;4;1127,12;4508,47;272
31/08/2022;PROD939;PROD939;4;1305,08;5220,34;329
31/08/2022;PROD617;PROD617;4;495,76;1983,05;68
31/08/2022;PROD1347;PROD1347;4;1144,07;4576,27;499
31/08/2022;PROD613;PROD613;50;498,31;24915,25;375
31/08/2022;PROD1241;PROD1241;8;805,08;6440,68;222
31/08/2022;PROD617;PROD617;4;470,97;1883,9;181
31/08/2022;PROD941;PROD941;1;1469,28;1469,28;487
31/08/2022;PROD1842;PROD1842;4;603,81;2415,25;403
31/08/2022;PROD617;PROD617;30;495,76;14872,88;185
31/08/2022;PROD1347;PROD1347;5;1144,07;5720,34;439
31/08/2022;PROD617;PROD617;4;495,76;1983,05;112
31/08/2022;PROD627;PROD627;8;543,43;4347,46;375
31/08/2022;PROD309;PROD309;4;1186,44;4745,76;272
31/08/2022;PROD1894;PROD1894;4;925,85;3703,39;232
31/08/2022;PROD308;PROD308;4;1271,19;5084,75;272
31/08/2022;PROD1128;PROD1128;32;635,59;20338,98;211
31/08/2022;PROD1864;PROD1864;4;1355,93;5423,73;272
31/08/2022;PROD810;PROD810;2;2330,51;4661,02;211
31/08/2022;PROD186;PROD186;4;826,27;3305,08;4
31/08/2022;PROD1678;PROD1678;4;550,85;2203,39;112
31/08/2022;PROD300;PROD300;20;683,9;13677,97;501
31/08/2022;PROD1220;PROD1220;2;847,46;1694,92;502
31/08/2022;PROD951;PROD951;2;3813,56;7627,12;211
31/08/2022;PROD661;PROD661;4;2133,47;8533,9;191
31/08/2022;PROD1441;PROD1441;4;845,34;3381,36;301
31/08/2022;PROD1167;PROD1167;4;826,27;3305,08;222
31/08/2022;PROD1919;PROD1919;4;584,75;2338,98;52
31/08/2022;PROD1790;PROD1790;4;2491,53;9966,1;426
31/08/2022;PROD660;PROD660;4;932,2;3728,81;272
31/08/2022;PROD272;PROD272;4;1101,69;4406,78;323
31/08/2022;PROD331;PROD331;4;974,58;3898,31;272
31/08/2022;PROD1678;PROD1678;8;550,85;4406,78;329
31/08/2022;PROD1291;PROD1291;20;1610,17;32203,39;17
31/08/2022;PROD1919;PROD1919;8;635,59;5084,75;197
31/08/2022;PROD1128;PROD1128;8;635,59;5084,75;403
31/08/2022;PROD628;PROD628;4;644,07;2576,27;330
31/08/2022;PROD1128;PROD1128;4;635,59;2542,37;134
31/08/2022;PROD1724;PROD1724;4;1086,86;4347,46;298
31/08/2022;PROD1134;PROD1134;2;847,46;1694,92;502
31/08/2022;PROD1364;PROD1364;2;1271,19;2542,37;420
31/08/2022;PROD1724;PROD1724;4;1063,98;4255,93;21
31/08/2022;PROD1128;PROD1128;12;635,59;7627,12;222
31/08/2022;PROD1904;PROD1904;10;966,1;9661,02;272
31/08/2022;PROD1724;PROD1724;4;1144,07;4576,27;499
31/08/2022;PROD1667;PROD1667;2;2027,12;4054,24;52
31/08/2022;PROD652;PROD652;4;847,46;3389,83;143
31/08/2022;PROD616;PROD616;4;508,47;2033,9;499
31/08/2022;PROD885;PROD885;8;677,97;5423,73;222
31/08/2022;PROD1428;PROD1428;4;1169,49;4677,97;52
01/09/2022;PROD179;PROD179;1;1852,12;1852,12;21
01/09/2022;PROD1167;PROD1167;2;784,96;1569,92;487
01/09/2022;PROD885;PROD885;4;644,07;2576,27;487
01/09/2022;PROD696;PROD696;2;2135,89;4271,78;487
01/09/2022;PROD617;PROD617;8;495,76;3966,1;68
01/09/2022;PROD616;PROD616;4;483,05;1932,2;487
01/09/2022;PROD1128;PROD1128;4;635,59;2542,37;487
01/09/2022;PROD1706;PROD1706;1;1694,92;1694,92;404
01/09/2022;PROD642;PROD642;2;1515,68;3031,36;447
01/09/2022;PROD627;PROD627;12;543,43;6521,19;301
01/09/2022;PROD1616;PROD1616;4;1949,15;7796,61;52
01/09/2022;PROD300;PROD300;4;720,34;2881,36;45
01/09/2022;PROD1054;PROD1054;4;2135,92;8543,66;232
01/09/2022;PROD1894;PROD1894;4;974,58;3898,31;125
01/09/2022;PROD22;PROD22;2;904,24;1808,47;25
02/09/2022;PROD613;PROD613;8;508,47;4067,8;397
02/09/2022;PROD613;PROD613;4;508,47;2033,9;86
02/09/2022;PROD1266;PROD1266;4;550,85;2203,39;426
02/09/2022;PROD1724;PROD1724;2;1144,07;2288,14;143
02/09/2022;PROD629;PROD629;4;932,2;3728,81;255
02/09/2022;PROD1686;PROD1686;0;;0,0;231
02/09/2022;PROD1265;PROD1265;4;2246,19;8984,75;21
02/09/2022;PROD25;PROD25;1;985,17;985,17;21
02/09/2022;PROD1439;PROD1439;2;1127,12;2254,24;181
02/09/2022;PROD1059;PROD1059;4;925,85;3703,39;474
02/09/2022;PROD617;PROD617;2;495,76;991,53;86
02/09/2022;PROD330;PROD330;2;885,59;1771,19;432
02/09/2022;PROD66;PROD66;4;818,64;3274,58;52
02/09/2022;PROD617;PROD617;12;495,76;5949,15;411
02/09/2022;PROD1448;PROD1448;4;1059,32;4237,29;404
02/09/2022;PROD1550;PROD1550;4;1483,05;5932,2;143
02/09/2022;PROD1428;PROD1428;2;1245,76;2491,53;447
02/09/2022;PROD939;PROD939;1;1305,08;1305,08;411
02/09/2022;PROD1196;PROD1196;1;2904,75;2904,75;363
02/09/2022;PROD1751;PROD1751;4;779,66;3118,64;52
02/09/2022;PROD627;PROD627;2;572,03;1144,07;86
02/09/2022;PROD664;PROD664;4;1525,42;6101,69;423
02/09/2022;PROD745;PROD745;4;885,59;3542,37;181
02/09/2022;PROD912;PROD912;2;762,71;1525,42;236
03/09/2022;PROD1915;PROD1915;2;656,78;1313,56;112
03/09/2022;PROD1128;PROD1128;8;635,59;5084,75;367
03/09/2022;PROD941;PROD941;8;1469,28;11754,24;487
03/09/2022;PROD696;PROD696;1;2135,89;2135,89;487
03/09/2022;PROD613;PROD613;4;508,47;2033,9;112
03/09/2022;PROD486;PROD486;4;955,08;3820,34;344
03/09/2022;PROD613;PROD613;50;483,05;24152,54;487
03/09/2022;PROD1268;PROD1268;8;783,9;6271,19;59
03/09/2022;PROD1724;PROD1724;4;1086,86;4347,46;301
03/09/2022;PROD613;PROD613;5;550,85;2754,24;59
03/09/2022;PROD617;PROD617;4;495,76;1983,05;112
03/09/2022;PROD1724;PROD1724;4;1052,54;4210,17;52
03/09/2022;PROD313;PROD313;2;845,34;1690,68;400
03/09/2022;PROD1724;PROD1724;8;1086,86;8694,92;487
03/09/2022;PROD1343;PROD1343;4;3508,47;14033,9;52
03/09/2022;PROD1291;PROD1291;22;1590,04;34980,93;57
03/09/2022;PROD1626;PROD1626;2;1127,12;2254,24;366
03/09/2022;PROD1626;PROD1626;4;1127,12;4508,47;231
03/09/2022;PROD1288;PROD1288;2;1509,53;3019,07;501
03/09/2022;PROD1291;PROD1291;8;1590,04;12720,34;57
03/09/2022;PROD186;PROD186;4;826,27;3305,08;128
03/09/2022;PROD469;PROD469;6;1610,17;9661,02;57
03/09/2022;PROD384;PROD384;2;1016,95;2033,9;117
03/09/2022;PROD613;PROD613;1;539,83;539,83;86
03/09/2022;PROD586;PROD586;2;704,45;1408,9;353
03/09/2022;PROD217;PROD217;2;1453,39;2906,78;469
03/09/2022;PROD235;PROD235;1;1658,47;1658,47;232
03/09/2022;PROD627;PROD627;8;543,43;4347,46;424
05/09/2022;PROD1645;PROD1645;2;2372,88;4745,76;415
05/09/2022;PROD616;PROD616;4;483,05;1932,2;181
05/09/2022;PROD1441;PROD1441;3;845,34;2536,02;269
05/09/2022;PROD1440;PROD1440;2;1006,36;2012,71;269
05/09/2022;PROD1894;PROD1894;3;925,85;2777,54;269
