Produto;Fornecedor;Classe;Volatilidade;EstoqueAtual;DemandaPrevMes(un);CoberturaDias;MinDias;MaxDias;LeadTimeDias;GiroAtual;GiroAlvo;Status;QtdSugerida;CustoUnitario;ValorSugerido
PC005392;Não informado;E;Baixa;4,0;6,6;18,1;55;100;15;20,14;4,71;🔴 Comprar agora;18,0;164,33;2969,52
PC002726;Não informado;E;Baixa;5,0;4,9;30,7;55;100;15;11,89;4,71;🔴 Comprar agora;11,0;359,56;4058,89
PC008478;Não informado;E;Baixa;2,0;1,8;33,2;55;100;15;11,0;4,71;🔴 Comprar agora;4,0;656,06;2641,0
PC000591;Não informado;E;Baixa;6,0;1,8;98,8;55;100;15;3,69;4,71;🟢 OK;0,0;510,72;0,0
PC009439;Não informado;E;Baixa;2,0;0,9;64,0;55;100;15;5,7;4,71;🟢 OK;0,0;1352,81;0,0
PC009441;Não informado;E;Baixa;211,0;70,0;90,4;55;100;15;4,04;4,71;🟢 OK;0,0;17,57;0,0
PC007091;Não informado;E;Baixa;15,0;33,1;13,6;55;100;15;26,87;4,71;🚨 RUPTURA IMINENTE;95,0;283,84;27083,86
PC009336;Não informado;E;Baixa;4,0;11,7;10,2;55;100;15;35,66;4,71;🚨 RUPTURA IMINENTE;35,0;392,75;13776,56
PC008087;Não informado;E;Baixa;3,0;6,9;13,1;55;100;15;27,9;4,71;🚨 RUPTURA IMINENTE;20,0;775,4;15451,76
PC003430;Não informado;E;Baixa;3,0;5,0;18,1;55;100;15;20,12;4,71;🔴 Comprar agora;14,0;214,79;2908,4
PC006017;Não informado;E;Baixa;2,0;2,0;30,1;55;100;15;12,14;4,71;🔴 Comprar agora;5,0;486,19;2262,4
PC007926;Não informado;E;Baixa;23,0;29,1;23,7;55;100;15;15,41;4,71;🔴 Comprar agora;74,0;126,52;9377,33
PC000092;Não informado;E;Baixa;23,0;25,5;27,1;55;100;15;13,49;4,71;🔴 Comprar agora;62,0;205,3;12723,65
PC005233;Não informado;E;Baixa;10,0;9,0;33,3;55;100;15;10,96;4,71;🔴 Comprar agora;20,0;112,41;2249,8
PC001836;Não informado;E;Baixa;6,0;1,9;95,7;55;100;15;3,81;4,71;🟢 OK;0,0;464,14;0,0
PC008887;Não informado;E;Baixa;2,0;1,0;57,8;55;100;15;6,32;4,71;🟢 OK;0,0;1315,45;0,0
PC001451;Não informado;E;Baixa;2,0;6,0;9,9;55;100;15;36,71;4,71;🚨 RUPTURA IMINENTE;18,0;1107,99;20069,11
PC002768;Não informado;E;Baixa;15,0;16,8;26,7;55;100;15;13,66;4,71;🔴 Comprar agora;41,0;128,54;5286,2
PC005661;Não informado;E;Baixa;4,0;6,0;20,1;55;100;15;18,17;4,71;🔴 Comprar agora;16,0;172,97;2751,84
PC008669;Não informado;E;Baixa;3,0;3,1;28,7;55;100;15;12,73;4,71;🔴 Comprar agora;7,0;302,13;2255,07
PC006026;Não informado;E;Baixa;5,0;4,1;36,4;55;100;15;10,02;4,71;🔴 Comprar agora;9,0;889,05;7759,15
PC009574;Não informado;E;Baixa;5,0;2,1;73,0;55;100;15;5,0;4,71;🟢 OK;0,0;552,26;0,0
PC005022;Não informado;E;Baixa;3,0;2,6;34,0;55;100;15;10,73;4,71;🔴 Comprar agora;6,0;479,93;2794,07
PC002988;Não informado;E;Baixa;10,0;7,1;42,1;55;100;15;8,67;4,71;🔴 Comprar agora;14,0;176,11;2423,6
PC003029;Não informado;E;Baixa;13,0;28,7;13,6;55;100;15;26,84;4,71;🚨 RUPTURA IMINENTE;83,0;183,0;15116,05
PC000765;Não informado;E;Baixa;10,0;8,8;34,1;55;100;15;10,71;4,71;🔴 Comprar agora;19,0;122,87;2376,96
PC006705;Não informado;E;Baixa;7,0;8,9;23,5;55;100;15;15,52;4,71;🔴 Comprar agora;23,0;377,31;8590,55
PC008630;Não informado;E;Baixa;6,0;4,1;44,2;55;100;15;8,25;4,71;🔴 Comprar agora;8,0;262,11;1981,44
PC003613;Não informado;E;Baixa;9,0;7,9;34,3;55;100;15;10,65;4,71;🔴 Comprar agora;17,0;228,88;3951,68
PC002442;Não informado;E;Baixa;25,0;16,0;46,8;55;100;15;7,79;4,71;🔴 Comprar agora;28,0;96,61;2740,16
PC008395;Não informado;E;Média;5,0;9,9;15,1;55;100;15;24,15;4,71;🔴 Comprar agora;28,0;171,74;4822,07
PC003812;Não informado;E;Baixa;22,0;10,2;64,7;55;100;15;5,64;4,71;🟢 OK;0,0;106,9;0,0
PC003584;Não informado;E;Baixa;12,0;4,0;90,8;55;100;15;4,02;4,71;🟢 OK;0,0;270,86;0,0
PC009832;Não informado;E;Baixa;20,0;16,8;35,6;55;100;15;10,24;4,71;🔴 Comprar agora;36,0;60,78;2195,14
PC009598;Não informado;E;Baixa;13,0;6,9;56,1;55;100;15;6,5;4,71;🟢 OK;0,0;387,48;0,0
PC003114;Não informado;E;Baixa;5,0;2,0;74,0;55;100;15;4,93;4,71;🟢 OK;0,0;542,89;0,0
PC004235;Não informado;E;Baixa;14,0;8,3;50,8;55;100;15;7,18;4,71;🔴 Comprar agora;14,0;425,45;5763,93
PC005143;Não informado;E;Baixa;1,0;0,8;35,6;55;100;15;10,26;4,71;🔴 Comprar agora;2,0;1037,33;1877,94
PC006259;Não informado;E;Baixa;17,0;8,2;61,9;55;100;15;5,9;4,71;🟢 OK;0,0;161,49;0,0
PC001014;Não informado;E;Baixa;17,0;34,0;15,0;55;100;15;24,36;4,71;🚨 RUPTURA IMINENTE;96,0;59,07;5698,45
PC000880;Não informado;E;Baixa;1,0;1,3;22,5;55;100;15;16,22;4,71;🔴 Comprar agora;3,0;884,94;3048,62
PC009769;Não informado;E;Baixa;18,0;10,0;54,0;55;100;15;6,76;4,71;🔴 Comprar agora;15,0;85,03;1303,98
PC004723;Não informado;E;Baixa;24,0;13,9;51,9;55;100;15;7,03;4,71;🔴 Comprar agora;22,0;68,16;1515,67
PC006299;Não informado;E;Baixa;6,0;3,0;59,8;55;100;15;6,1;4,71;🟢 OK;0,0;423,81;0,0
PC003184;Não informado;E;Baixa;1,0;11,6;2,6;55;100;15;141,37;4,71;🚨 RUPTURA IMINENTE;38,0;317,75;11988,75
PC003528;Não informado;E;Baixa;1,0;1,0;30,0;55;100;15;12,17;4,71;🔴 Comprar agora;2,0;1182,8;2759,54
PC007258;Não informado;E;Baixa;2,0;6,9;8,7;55;100;15;42,04;4,71;🚨 RUPTURA IMINENTE;21,0;431,46;9075,24
PC004070;Não informado;E;Média;11,0;9,5;34,6;55;100;15;10,55;4,71;🔴 Comprar agora;21,0;164,08;3412,54
PC003443;Não informado;E;Baixa;3,0;15,2;5,9;55;100;15;61,58;4,71;🚨 RUPTURA IMINENTE;48,0;227,15;10815,11
PC008139;Não informado;E;Baixa;22,0;6,3;104,7;55;100;15;3,49;4,71;🟡 Estoque excessivo;0,0;155,29;0,0
PC001910;Não informado;E;Baixa;28,0;25,7;32,7;55;100;15;11,17;4,71;🔴 Comprar agora;58,0;329,91;19043,6
PC008113;Não informado;E;Baixa;7,0;14,5;14,5;55;100;15;25,22;4,71;🚨 RUPTURA IMINENTE;41,0;234,16;9685,37
PC005262;Não informado;E;Baixa;8,0;8,0;30,1;55;100;15;12,14;4,71;🔴 Comprar agora;19,0;453,48;8443,13
PC005077;Não informado;E;Baixa;4,0;11,9;10,1;55;100;15;36,27;4,71;🚨 RUPTURA IMINENTE;36,0;301,57;10781,53
PC000313;Não informado;E;Média;9,0;4,7;57,0;55;100;15;6,41;4,71;🟢 OK;0,0;406,3;0,0
PC000730;Não informado;E;Baixa;1,0;1,9;15,4;55;100;15;23,63;4,71;🔴 Comprar agora;5,0;2740,32;15002,49
PC008713;Não informado;E;Baixa;5,0;1,8;81,6;55;100;15;4,47;4,71;🟢 OK;0,0;608,45;0,0
PC008566;Não informado;E;Baixa;26,0;21,9;35,7;55;100;15;10,23;4,71;🔴 Comprar agora;47,0;59,62;2794,79
PC006011;Não informado;E;Baixa;1,0;3,1;9,7;55;100;15;37,45;4,71;🚨 RUPTURA IMINENTE;9,0;1831,81;16965,34
PC001538;Não informado;E;Baixa;1,0;3,0;10,0;55;100;15;36,49;4,71;🚨 RUPTURA IMINENTE;9,0;1245,68;11208,27
PC004026;Não informado;E;Baixa;68,0;43,2;47,2;55;100;15;7,73;4,71;🔴 Comprar agora;76,0;31,16;2369,29
PC008716;Não informado;E;Baixa;15,0;5,1;87,6;55;100;15;4,17;4,71;🟢 OK;0,0;178,5;0,0
PC009126;Não informado;E;Baixa;3,0;1,3;70,0;55;100;15;5,21;4,71;🟢 OK;0,0;827,52;0,0
PC005842;Não informado;E;Baixa;3,0;1,0;87,4;55;100;15;4,18;4,71;🟢 OK;0,0;1037,64;0,0
PC003620;Não informado;E;Baixa;5,0;2,0;73,9;55;100;15;4,94;4,71;🟢 OK;0,0;599,92;0,0
PC004982;Não informado;E;Baixa;10,0;59,5;5,0;55;100;15;72,34;4,71;🚨 RUPTURA IMINENTE;188,0;61,64;11600,33
PC000189;Não informado;E;Baixa;4,0;2,9;41,7;55;100;15;8,75;4,71;🔴 Comprar agora;6,0;376,14;2103,89
PC008736;Não informado;E;Baixa;3,0;3,2;27,7;55;100;15;13,16;4,71;🔴 Comprar agora;8,0;587,29;4592,74
PC000029;Não informado;E;Baixa;26,0;13,8;56,4;55;100;15;6,48;4,71;🟢 OK;0,0;64,01;0,0
PC008033;Não informado;E;Baixa;24,0;12,8;56,4;55;100;15;6,47;4,71;🟢 OK;0,0;76,31;0,0
PC006956;Não informado;E;Baixa;5,0;6,6;22,7;55;100;15;16,11;4,71;🔴 Comprar agora;17,0;181,97;3105,64
PC007267;Não informado;E;Baixa;16,0;5,5;88,0;55;100;15;4,15;4,71;🟢 OK;0,0;144,88;0,0
PC000526;Não informado;E;Baixa;4,0;10,0;12,0;55;100;15;30,37;4,71;🚨 RUPTURA IMINENTE;29,0;350,91;10277,28
PC008460;Não informado;E;Baixa;43,0;15,7;82,2;55;100;15;4,44;4,71;🟢 OK;0,0;65,09;0,0
PC009725;Não informado;E;Baixa;20,0;12,0;50,0;55;100;15;7,3;4,71;🔴 Comprar agora;20,0;76,61;1532,85
PC000137;Não informado;E;Baixa;2,0;2,0;29,7;55;100;15;12,29;4,71;🔴 Comprar agora;5,0;430,45;2038,25
PC003867;Não informado;E;Baixa;4,0;43,8;2,7;55;100;15;133,15;4,71;🚨 RUPTURA IMINENTE;142,0;106,83;15161,29
PC004501;Não informado;E;Baixa;2,0;10,3;5,8;55;100;15;62,77;4,71;🚨 RUPTURA IMINENTE;32,0;412,05;13348,13
PC001038;Não informado;E;Baixa;16,0;36,3;13,2;55;100;15;27,57;4,71;🚨 RUPTURA IMINENTE;105,0;148,76;15597,03
PC000605;Não informado;E;Baixa;3,0;3,9;23,3;55;100;15;15,64;4,71;🔴 Comprar agora;10,0;314,18;3095,67
PC001891;Não informado;E;Baixa;1,0;5,0;5,9;55;100;15;61,36;4,71;🚨 RUPTURA IMINENTE;16,0;1548,68;24486,3
PC005929;Não informado;E;Baixa;29,0;10,2;85,5;55;100;15;4,27;4,71;🟢 OK;0,0;77,92;0,0
PC006219;Não informado;E;Média;17,0;21,5;23,8;55;100;15;15,36;4,71;🔴 Comprar agora;55,0;93,75;5114,53
PC004643;Não informado;E;Média;3,0;1,7;53,3;55;100;15;6,84;4,71;🔴 Comprar agora;3,0;1110,37;2913,48
PC008839;Não informado;E;Baixa;4,0;4,7;25,3;55;100;15;14,43;4,71;🔴 Comprar agora;12,0;362,83;4285,16
PC008966;Não informado;E;Baixa;4,0;3,2;37,2;55;100;15;9,82;4,71;🔴 Comprar agora;7,0;614,09;4154,19
PC000915;Não informado;E;Baixa;2,0;1,9;31,0;55;100;15;11,77;4,71;🔴 Comprar agora;4,0;579,37;2578,38
PC003980;Não informado;E;Baixa;13,0;14,0;27,8;55;100;15;13,14;4,71;🔴 Comprar agora;34,0;281,21;9500,5
PC007894;Não informado;E;Baixa;2,0;1,6;38,6;55;100;15;9,46;4,71;🔴 Comprar agora;3,0;1197,61;3815,28
PC001032;Não informado;E;Baixa;1,0;5,8;5,1;55;100;15;71,06;4,71;🚨 RUPTURA IMINENTE;18,0;837,05;15459,35
PC000474;Não informado;E;Baixa;7,0;3,0;70,6;55;100;15;5,17;4,71;🟢 OK;0,0;391,06;0,0
PC005089;Não informado;E;Baixa;15,0;11,9;37,7;55;100;15;9,68;4,71;🔴 Comprar agora;25,0;98,72;2446,68
PC007324;Não informado;E;Baixa;22,0;7,1;93,5;55;100;15;3,9;4,71;🟢 OK;0,0;133,26;0,0
PC004455;Não informado;E;Baixa;2,0;6,3;9,5;55;100;15;38,41;4,71;🚨 RUPTURA IMINENTE;19,0;540,91;10303,6
PC006600;Não informado;E;Baixa;3,0;1,6;57,1;55;100;15;6,4;4,71;🟢 OK;0,0;1101,19;0,0
PC009111;Não informado;E;Baixa;2,0;1,3;47,3;55;100;15;7,72;4,71;🔴 Comprar agora;2,0;895,64;1996,44
PC006288;Não informado;E;Baixa;1,0;3,1;9,8;55;100;15;37,35;4,71;🚨 RUPTURA IMINENTE;9,0;851,91;7865,67
PC005973;Não informado;E;Baixa;6,0;15,1;11,9;55;100;15;30,69;4,71;🚨 RUPTURA IMINENTE;44,0;492,5;21892,15
PC006828;Não informado;E;Média;6,0;4,8;37,3;55;100;15;9,79;4,71;🔴 Comprar agora;10,0;346,07;3493,36
PC000447;Não informado;E;Baixa;4,0;4,5;26,9;55;100;15;13,58;4,71;🔴 Comprar agora;11,0;190,08;2069,48
PC007515;Não informado;E;Baixa;15,0;9,1;49,5;55;100;15;7,37;4,71;🔴 Comprar agora;15,0;109,67;1677,47
PC008121;Não informado;E;Baixa;5,0;2,0;74,2;55;100;15;4,92;4,71;🟢 OK;0,0;605,75;0,0
PC009572;Não informado;E;Baixa;2,0;2,8;21,7;55;100;15;16,84;4,71;🔴 Comprar agora;7,0;430,21;3110,02
PC006321;Não informado;E;Baixa;7,0;3,1;68,7;55;100;15;5,31;4,71;🟢 OK;0,0;392,34;0,0
PC006257;Não informado;E;Baixa;6,0;6,0;29,9;55;100;15;12,2;4,71;🔴 Comprar agora;14,0;163,27;2295,66
PC001512;Não informado;E;Baixa;47,0;61,1;23,1;55;100;15;15,82;4,71;🔴 Comprar agora;157,0;55,41;8684,46
PC006924;Não informado;E;Baixa;4,0;5,1;23,7;55;100;15;15,43;4,71;🔴 Comprar agora;13,0;214,91;2773,59
PC001750;Não informado;E;Baixa;8,0;3,0;80,1;55;100;15;4,56;4,71;🟢 OK;0,0;318,14;0,0
PC007916;Não informado;E;Baixa;1,0;2,0;15,2;55;100;15;24,05;4,71;🔴 Comprar agora;6,0;556,8;3111,25
PC009631;Não informado;E;Baixa;2,0;0,9;67,3;55;100;15;5,43;4,71;🟢 OK;0,0;1058,25;0,0
PC008871;Não informado;E;Baixa;1,0;0,9;32,9;55;100;15;11,1;4,71;🔴 Comprar agora;2,0;1187,3;2422,13
PC000186;Não informado;E;Baixa;16,0;17,7;27,2;55;100;15;13,43;4,71;🔴 Comprar agora;43,0;49,89;2138,3
PC001423;Não informado;E;Baixa;8,0;8,1;29,7;55;100;15;12,3;4,71;🔴 Comprar agora;19,0;370,96;7036,67
PC006557;Não informado;E;Baixa;9,0;3,0;89,6;55;100;15;4,07;4,71;🟢 OK;0,0;277,23;0,0
PC000682;Não informado;E;Baixa;11,0;8,6;38,2;55;100;15;9,56;4,71;🔴 Comprar agora;18,0;111,56;1986,29
PC005678;Não informado;E;Baixa;5,0;6,6;22,6;55;100;15;16,17;4,71;🔴 Comprar agora;17,0;900,34;15439,34
PC004332;Não informado;E;Baixa;4,0;2,7;44,9;55;100;15;8,14;4,71;🔴 Comprar agora;5,0;298,5;1467,31
PC002143;Não informado;E;Baixa;2,0;2,0;30,7;55;100;15;11,88;4,71;🔴 Comprar agora;5,0;568,41;2563,39
PC009622;Não informado;E;Baixa;5,0;5,2;28,8;55;100;15;12,67;4,71;🔴 Comprar agora;12,0;654,21;8082,33
PC001565;Não informado;E;Média;36,0;23,1;46,7;55;100;15;7,82;4,71;🔴 Comprar agora;41,0;61,38;2525,23
PC009267;Não informado;E;Baixa;24,0;15,6;46,0;55;100;15;7,93;4,71;🔴 Comprar agora;28,0;96,01;2700,01
PC008234;Não informado;E;Baixa;3,0;4,0;22,4;55;100;15;16,28;4,71;🔴 Comprar agora;10,0;273,58;2839,79
PC000112;Não informado;E;Baixa;1,0;1,0;29,0;55;100;15;12,59;4,71;🔴 Comprar agora;2,0;933,36;2285,31
PC000174;Não informado;E;Baixa;6,0;2,5;71,1;55;100;15;5,13;4,71;🟢 OK;0,0;508,72;0,0
PC000856;Não informado;E;Baixa;1,0;1,9;15,5;55;100;15;23,62;4,71;🔴 Comprar agora;5,0;2588,81;14162,12
PC008793;Não informado;E;Baixa;10,0;2,9;102,2;55;100;15;3,57;4,71;🟡 Estoque excessivo;0,0;306,74;0,0
PC007276;Não informado;E;Baixa;1,0;1,0;31,4;55;100;15;11,64;4,71;🔴 Comprar agora;2,0;1237,43;2708,1
PC003121;Não informado;E;Baixa;2,0;3,0;20,2;55;100;15;18,08;4,71;🔴 Comprar agora;8,0;345,39;2730,52
PC008737;Não informado;E;Baixa;45,0;17,1;78,9;55;100;15;4,63;4,71;🟢 OK;0,0;54,16;0,0
PC008894;Não informado;E;Baixa;1,0;0,9;34,6;55;100;15;10,54;4,71;🔴 Comprar agora;2,0;1223,48;2310,19
PC004977;Não informado;E;Média;12,0;6,9;52,3;55;100;15;6,98;4,71;🔴 Comprar agora;11,0;316,02;3460,4
PC006915;Não informado;E;Baixa;8,0;4,6;52,4;55;100;15;6,96;4,71;🔴 Comprar agora;7,0;338,38;2454,92
PC008569;Não informado;E;Baixa;8,0;5,9;40,3;55;100;15;9,05;4,71;🔴 Comprar agora;12,0;153,95;1821,09
PC001747;Não informado;E;Baixa;6,0;2,0;91,2;55;100;15;4,0;4,71;🟢 OK;0,0;503,88;0,0
PC001888;Não informado;E;Baixa;18,0;7,0;76,6;55;100;15;4,76;4,71;🟢 OK;0,0;137,95;0,0
PC004114;Não informado;E;Baixa;6,0;17,6;10,2;55;100;15;35,74;4,71;🚨 RUPTURA IMINENTE;53,0;249,26;13147,11
PC008961;Não informado;E;Baixa;1,0;5,1;5,9;55;100;15;61,69;4,71;🚨 RUPTURA IMINENTE;16,0;704,47;11201,25
PC004546;Não informado;E;Baixa;1,0;1,9;16,0;55;100;15;22,75;4,71;🔴 Comprar agora;5,0;575,7;3012,57
PC002950;Não informado;E;Baixa;6,0;2,1;85,8;55;100;15;4,26;4,71;🟢 OK;0,0;465,26;0,0
PC009760;Não informado;E;Baixa;20,0;6,8;88,3;55;100;15;4,13;4,71;🟢 OK;0,0;152,82;0,0
PC004401;Não informado;E;Baixa;9,0;4,1;65,4;55;100;15;5,58;4,71;🟢 OK;0,0;244,54;0,0
PC006376;Não informado;E;Baixa;59,0;37,1;47,7;55;100;15;7,65;4,71;🔴 Comprar agora;65,0;51,44;3327,54
PC004873;Não informado;E;Baixa;13,0;5,1;76,6;55;100;15;4,77;4,71;🟢 OK;0,0;221,05;0,0
PC003187;Não informado;E;Baixa;4,0;3,1;38,8;55;100;15;9,41;4,71;🔴 Comprar agora;6,0;275,03;1736,89
PC005051;Não informado;E;Baixa;5,0;2,8;54,2;55;100;15;6,74;4,71;🔴 Comprar agora;4,0;370,02;1566,15
PC008426;Não informado;E;Baixa;6,0;3,1;58,7;55;100;15;6,22;4,71;🟢 OK;0,0;390,41;0,0
PC004300;Não informado;E;Baixa;17,0;6,8;74,8;55;100;15;4,88;4,71;🟢 OK;0,0;141,91;0,0
PC008410;Não informado;E;Baixa;1,0;1,5;19,4;55;100;15;18,82;4,71;🔴 Comprar agora;4,0;1031,38;4285,55
PC009891;Não informado;E;Baixa;1,0;2,0;15,0;55;100;15;24,39;4,71;🚨 RUPTURA IMINENTE;6,0;1331,63;7565,33
PC003097;Não informado;E;Baixa;1,0;2,1;14,1;55;100;15;25,9;4,71;🚨 RUPTURA IMINENTE;6,0;2632,32;16044,44
PC005514;Não informado;E;Baixa;1,0;1,1;28,4;55;100;15;12,87;4,71;🔴 Comprar agora;3,0;998,35;2523,06
PC008307;Não informado;E;Baixa;3,0;3,9;22,9;55;100;15;15,95;4,71;🔴 Comprar agora;10,0;238,15;2406,78
PC005156;Não informado;E;Baixa;2,0;8,5;7,0;55;100;15;52,01;4,71;🚨 RUPTURA IMINENTE;26,0;454,12;12032,42
PC008553;Não informado;E;Baixa;82,0;55,8;44,0;55;100;15;8,29;4,71;🔴 Comprar agora;104,0;16,57;1726,01
PC006099;Não informado;E;Baixa;8,0;10,4;23,0;55;100;15;15,85;4,71;🔴 Comprar agora;27,0;375,96;10053,46
PC007473;Não informado;E;Baixa;12,0;20,3;17,8;55;100;15;20,56;4,71;🔴 Comprar agora;56,0;95,19;5291,33
PC006347;Não informado;E;Baixa;4,0;2,1;58,2;55;100;15;6,27;4,71;🟢 OK;0,0;586,87;0,0
PC000933;Não informado;E;Baixa;1,0;1,0;30,1;55;100;15;12,12;4,71;🔴 Comprar agora;2,0;1173,91;2723,11
PC005282;Não informado;E;Baixa;4,0;18,5;6,5;55;100;15;56,26;4,71;🚨 RUPTURA IMINENTE;58,0;148,8;8579,06
PC006818;Não informado;E;Baixa;2,0;1,9;32,2;55;100;15;11,35;4,71;🔴 Comprar agora;4,0;552,3;2329,02
PC000582;Não informado;E;Baixa;23,0;10,3;67,3;55;100;15;5,43;4,71;🟢 OK;0,0;106,18;0,0
PC001448;Não informado;E;Baixa;16,0;9,5;50,4;55;100;15;7,24;4,71;🔴 Comprar agora;16,0;92,26;1453,15
PC000442;Não informado;E;Baixa;24,0;8,9;80,9;55;100;15;4,51;4,71;🟢 OK;0,0;132,82;0,0
PC009012;Não informado;E;Baixa;1,0;1,0;29,5;55;100;15;12,35;4,71;🔴 Comprar agora;2,0;3793,54;9045,85
PC007224;Não informado;E;Baixa;8,0;5,9;40,7;55;100;15;8,96;4,71;🔴 Comprar agora;12,0;154,67;1800,23
PC000469;Não informado;E;Baixa;2,0;3,7;16,0;55;100;15;22,75;4,71;🔴 Comprar agora;10,0;284,87;2981,86
PC000349;Não informado;E;Baixa;5,0;4,7;32,0;55;100;15;11,41;4,71;🔴 Comprar agora;11,0;415,23;4413,04
PC009588;Não informado;E;Baixa;2,0;3,1;19,5;55;100;15;18,73;4,71;🔴 Comprar agora;8,0;1600,6;13224,16
PC007148;Não informado;E;Baixa;2,0;4,0;15,0;55;100;15;24,41;4,71;🚨 RUPTURA IMINENTE;11,0;684,15;7783,3
PC003437;Não informado;E;Baixa;1,0;1,0;29,5;55;100;15;12,39;4,71;🔴 Comprar agora;2,0;4750,6;11370,14
PC009438;Não informado;E;Baixa;1,0;3,0;10,0;55;100;15;36,55;4,71;🚨 RUPTURA IMINENTE;9,0;1380,19;12439,9
PC007480;Não informado;E;Baixa;1,0;0,9;32,0;55;100;15;11,39;4,71;🔴 Comprar agora;2,0;886,76;1880,34
PC008765;Não informado;E;Baixa;20,0;6,1;98,7;55;100;15;3,7;4,71;🟢 OK;0,0;180,81;0,0
PC001865;Não informado;E;Baixa;23,0;11,1;61,9;55;100;15;5,9;4,71;🟢 OK;0,0;122,41;0,0
PC007293;Não informado;E;Baixa;17,0;6,0;84,7;55;100;15;4,31;4,71;🟢 OK;0,0;147,46;0,0
PC009014;Não informado;E;Baixa;6,0;4,9;36,5;55;100;15;9,99;4,71;🔴 Comprar agora;10,0;235,35;2452,18
PC002171;Não informado;E;Baixa;1,0;1,0;28,8;55;100;15;12,69;4,71;🔴 Comprar agora;2,0;1080,9;2677,03
PC002974;Não informado;E;Baixa;27,0;13,8;58,8;55;100;15;6,2;4,71;🟢 OK;0,0;80,34;0,0
PC004509;Não informado;E;Baixa;16,0;36,8;13,0;55;100;15;28,0;4,71;🚨 RUPTURA IMINENTE;107,0;143,68;15339,4
PC005482;Não informado;E;Baixa;9,0;7,2;37,3;55;100;15;9,77;4,71;🔴 Comprar agora;15,0;337,5;5096,77
PC006374;Não informado;E;Baixa;2,0;1,0;58,3;55;100;15;6,26;4,71;🟢 OK;0,0;936,8;0,0
PC000200;Não informado;E;Baixa;1,0;3,1;9,6;55;100;15;38,08;4,71;🚨 RUPTURA IMINENTE;9,0;1239,16;11688,39
PC009408;Não informado;E;Baixa;6,0;3,0;59,7;55;100;15;6,11;4,71;🟢 OK;0,0;343,28;0,0
PC002653;Não informado;E;Média;6,0;5,2;34,6;55;100;15;10,55;4,71;🔴 Comprar agora;11,0;353,14;4002,77
PC004780;Não informado;E;Baixa;14,0;4,0;103,9;55;100;15;3,51;4,71;🟡 Estoque excessivo;0,0;251,97;0,0
PC008605;Não informado;E;Baixa;12,0;7,1;51,0;55;100;15;7,16;4,71;🔴 Comprar agora;12,0;158,68;1830,55
PC008834;Não informado;E;Baixa;1,0;1,1;27,8;55;100;15;13,11;4,71;🔴 Comprar agora;3,0;4351,08;11276,51
PC005632;Não informado;E;Baixa;3,0;1,3;71,0;55;100;15;5,14;4,71;🟢 OK;0,0;918,65;0,0
PC001803;Não informado;E;Baixa;8,0;4,4;54,5;55;100;15;6,7;4,71;🔴 Comprar agora;7,0;367,57;2454,0
PC009035;Não informado;E;Baixa;4,0;2,5;47,5;55;100;15;7,68;4,71;🔴 Comprar agora;4,0;418,55;1850,73
PC009971;Não informado;E;Baixa;6,0;4,8;37,1;55;100;15;9,83;4,71;🔴 Comprar agora;10,0;379,97;3858,55
PC007227;Não informado;E;Baixa;0,0;1,0;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;3,0;2814,95;9563,53
PC003403;Não informado;E;Baixa;4,0;2,9;41,1;55;100;15;8,88;4,71;🔴 Comprar agora;6,0;485,14;2780,58
PC001208;Não informado;E;Baixa;1,0;7,9;3,8;55;100;15;96,64;4,71;🚨 RUPTURA IMINENTE;25,0;489,34;12466,26
PC007115;Não informado;E;Baixa;4,0;14,5;8,3;55;100;15;43,97;4,71;🚨 RUPTURA IMINENTE;44,0;419,31;18525,53
PC003125;Não informado;E;Baixa;2,0;0,9;67,4;55;100;15;5,41;4,71;🟢 OK;0,0;793,62;0,0
PC000992;Não informado;E;Baixa;2,0;4,9;12,1;55;100;15;30,05;4,71;🚨 RUPTURA IMINENTE;14,0;375,2;5427,88
PC000161;Não informado;E;Baixa;65,0;45,1;43,2;55;100;15;8,45;4,71;🔴 Comprar agora;85,0;41,17;3519,2
PC000704;Não informado;E;Baixa;4,0;5,1;23,6;55;100;15;15,5;4,71;🔴 Comprar agora;13,0;534,9;6944,35
PC008560;Não informado;E;Baixa;2,0;3,0;20,1;55;100;15;18,13;4,71;🔴 Comprar agora;8,0;267,89;2125,04
PC003357;Não informado;E;Baixa;2,0;3,5;17,1;55;100;15;21,33;4,71;🔴 Comprar agora;10,0;248,76;2409,35
PC003294;Não informado;E;Baixa;4,0;7,9;15,1;55;100;15;24,11;4,71;🔴 Comprar agora;22,0;434,85;9748,01
PC006911;Não informado;E;Média;4,0;3,4;35,7;55;100;15;10,23;4,71;🔴 Comprar agora;7,0;476,41;3434,08
PC009678;Não informado;E;Baixa;3,0;1,0;88,0;55;100;15;4,15;4,71;🟢 OK;0,0;1156,24;0,0
PC003439;Não informado;E;Baixa;0,0;1,0;0,0;55;100;15;0,0;4,71;🚨 RUPTURA IMINENTE;3,0;3037,24;10187,33
PC004209;Não informado;E;Baixa;11,0;3,1;105,6;55;100;15;3,46;4,71;🟡 Estoque excessivo;0,0;365,89;0,0
PC004947;Não informado;E;Baixa;3,0;2,1;43,9;55;100;15;8,32;4,71;🔴 Comprar agora;4,0;410,48;1575,61
