Produto;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000340;27/08/2026;1;26,0;552,96;🔴 Prioritário (até 30 dias);E;Fornecedor Gamma;80,0;4,6
PC000340;29/09/2026;2;29,0;632,42;🟡 Planejado;E;Fornecedor Gamma;70,0;5,2
PC000340;20/11/2026;4;26,0;551,91;🟡 Planejado;E;Fornecedor Gamma;79,0;4,6
PC000340;01/01/2027;6;39,0;846,06;🟡 Planejado;E;Fornecedor Gamma;62,0;5,9
PC000050;23/08/2026;1;39,0;687,24;🔴 Prioritário (até 30 dias);E;Fornecedor Delta;52,0;7,0
PC000050;03/10/2026;3;74,0;1285,86;🟡 Planejado;E;Fornecedor Delta;35,0;10,5
PC000050;02/12/2026;5;87,0;1516,5;🟡 Planejado;E;Fornecedor Delta;31,0;11,8
PC000050;13/01/2027;6;70,0;1212,8;🟡 Planejado;E;Fornecedor Delta;29,0;12,4
PC000577;12/11/2026;4;23,0;416,64;🟡 Planejado;E;Fornecedor Alfa;91,0;4,0
PC000577;22/12/2026;5;24,0;447,99;🟡 Planejado;E;Fornecedor Alfa;85,0;4,3
PC000577;25/01/2027;6;27,0;507,3;🟡 Planejado;E;Fornecedor Alfa;74,0;4,9
PC000902;04/08/2026;1;67,0;692,29;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;45,0;8,1
PC000902;26/09/2026;2;42,0;430,51;🟡 Planejado;E;Fornecedor Alfa;49,0;7,4
PC000902;08/11/2026;4;43,0;438,87;🟡 Planejado;E;Fornecedor Alfa;48,0;7,6
PC000902;23/12/2026;5;43,0;439,65;🟡 Planejado;E;Fornecedor Alfa;48,0;7,6
PC000284;12/10/2026;3;26,0;326,25;🟡 Planejado;E;Fornecedor Beta;77,0;4,7
PC000284;27/11/2026;4;27,0;331,64;🟡 Planejado;E;Fornecedor Beta;77,0;4,7
PC000284;12/01/2027;6;27,0;331,64;🟡 Planejado;E;Fornecedor Beta;77,0;4,7
PC000073;18/08/2026;1;10,0;265,62;🔴 Prioritário (até 30 dias);E;Fornecedor Alfa;207,0;1,8
PC000073;03/10/2026;3;10,0;265,91;🟡 Planejado;E;Fornecedor Alfa;207,0;1,8
PC000073;18/11/2026;4;10,0;265,91;🟡 Planejado;E;Fornecedor Alfa;207,0;1,8
PC000073;03/01/2027;6;10,0;265,91;🟡 Planejado;E;Fornecedor Alfa;207,0;1,8
