Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC003934;16;Croston;4300,43;[4337.25, 4337.25, 4337.25, 4337.25, 4337.25, 4337.25];0,9;ok;"{""ARIMA"": 90704.41541154275, ""ExponentialSmoothing"": 234048.19273508972, ""SARIMAX"": Infinity, ""Holt"": 97282.51949256907, ""Prophet"": 1345509249.3196747, ""Croston"": 68568.56884629659, ""TSB"": 68568.56884629659}"
PC001335;48;ExponentialSmoothing;1653,81;[1636.97, 1605.25, 1654.92, 1666.9, 1661.84, 1690.6];-1,0;ok;"{""ARIMA"": 6860.661337293751, ""ExponentialSmoothing"": 1296.835633672292, ""SARIMAX"": 1871.1055247368713, ""Holt"": 7172.386675228911, ""Prophet"": 2674.518528348974, ""Croston"": 14724.704483884068, ""TSB"": 14724.704483884068}"
PC006567;48;Ensemble;1557,95;[1408.86, 1420.6, 1418.08, 1418.62, 1418.51, 1418.53];-9,6;ok;"{""ARIMA"": 8738.16242318295, ""ExponentialSmoothing"": 13365.992449532452, ""SARIMAX"": 17225.847186404313, ""Holt"": 9253.110178405366, ""Prophet"": 19029.978545179012, ""Croston"": 8715.595724556058, ""TSB"": 8715.595724556058, ""Ensemble"": 8677.989113440826}"
PC004071;48;Prophet;1262,96;[2343.96, 1276.38, 1233.11, 1240.5, 1183.78, 1228.35];85,6;ok;"{""ARIMA"": 145756.66040252612, ""ExponentialSmoothing"": 9386.771810752018, ""SARIMAX"": 22137.472645340942, ""Holt"": 195852.07106577978, ""Prophet"": 8444.437854378259, ""Croston"": 153948.38874803376, ""TSB"": 153948.38874803376}"
PC005056;48;Prophet;1360,55;[2433.97, 1277.57, 1291.44, 1129.98, 1234.76, 1274.14];78,9;ok;"{""ARIMA"": 184226.36837832164, ""ExponentialSmoothing"": 11335.69139296424, ""SARIMAX"": 14956.229331962017, ""Holt"": 330512.7685335972, ""Prophet"": 7005.342986595548, ""Croston"": 199813.8834189343, ""TSB"": 199813.8834189343}"
PC001082;48;Prophet;1486,41;[1604.54, 1592.66, 1707.93, 1618.52, 1589.77, 1764.74];7,9;ok;"{""ARIMA"": 22424.504169491123, ""ExponentialSmoothing"": 24913.26794432123, ""SARIMAX"": 19676.97956936309, ""Holt"": 20952.169412888485, ""Prophet"": 18242.05028466536, ""Croston"": 29629.308334520127, ""TSB"": 29629.308334520127, ""Ensemble"": 18346.229173602995}"
PC003486;48;ExponentialSmoothing;1261,03;[2168.42, 1215.57, 1188.17, 1265.62, 1224.08, 1255.72];72,0;ok;"{""ARIMA"": 166821.8480327403, ""ExponentialSmoothing"": 2549.8736294362866, ""SARIMAX"": 34473.26065255139, ""Holt"": 240233.79810725656, ""Prophet"": 2818.9178523802148, ""Croston"": 177983.73011219644, ""TSB"": 177983.73011219644}"
PC005053;48;Ensemble;1396,71;[1394.69, 1395.22, 1395.64, 1395.97, 1396.24, 1396.45];-0,1;ok;"{""ARIMA"": 3200.4541414399173, ""ExponentialSmoothing"": 9702.598102152906, ""SARIMAX"": 10451.317722167982, ""Holt"": 2127.755068418403, ""Prophet"": 10949.125409481756, ""Croston"": 2551.584973643144, ""TSB"": 2551.584973643144, ""Ensemble"": 2052.8017099465947}"
PC002436;48;ARIMA;1214,47;[1431.22, 1409.55, 1411.72, 1411.5, 1411.53, 1411.52];17,8;ok;"{""ARIMA"": 18591.081035466235, ""ExponentialSmoothing"": 34235.563825664605, ""SARIMAX"": 33358.43873284097, ""Holt"": 20792.866283174826, ""Prophet"": 39217.52490612306, ""Croston"": 19025.993270584826, ""TSB"": 19025.993270584826, ""Ensemble"": 18874.661250775705}"
PC000297;48;Ensemble;1419,38;[2361.52, 1205.54, 1258.87, 1329.29, 1252.74, 1311.24];66,4;ok;"{""ARIMA"": 141889.43368310065, ""ExponentialSmoothing"": 6732.345244743713, ""SARIMAX"": 7298.2661263499795, ""Holt"": 246515.69953351884, ""Prophet"": 6049.609942447646, ""Croston"": 157543.88358504095, ""TSB"": 157543.88358504095, ""Ensemble"": 3993.3472809636955}"
PC006883;17;Ensemble;4102,73;[4004.95, 4002.01, 4001.82, 4001.81, 4001.81, 4001.81];-2,4;ok;"{""ARIMA"": 74679.71475736987, ""ExponentialSmoothing"": 168907.80669444762, ""SARIMAX"": Infinity, ""Holt"": 160664.43628831062, ""Prophet"": 271143982.13927156, ""Croston"": 69530.82325832846, ""TSB"": 69530.82325832846, ""Ensemble"": 67258.71169226411}"
PC006811;48;Holt;1461,12;[1451.71, 1452.68, 1453.45, 1454.07, 1454.56, 1454.96];-0,6;ok;"{""ARIMA"": 2870.457233080295, ""ExponentialSmoothing"": 6317.730601149172, ""SARIMAX"": 5357.151661192268, ""Holt"": 426.62298416049816, ""Prophet"": 4875.033287400801, ""Croston"": 1274.3767673307855, ""TSB"": 1274.3767673307855}"
PC006667;48;ARIMA;1295,52;[1362.87, 1386.12, 1394.14, 1396.91, 1397.87, 1398.2];5,2;ok;"{""ARIMA"": 2350.037365986697, ""ExponentialSmoothing"": 3928.3549516534454, ""SARIMAX"": 4752.710536888821, ""Holt"": 8044.006471823934, ""Prophet"": 3180.0037147792686, ""Croston"": 3514.1926648041576, ""TSB"": 3514.1926648041576}"
PC005497;48;ExponentialSmoothing;1221,02;[1252.91, 1381.82, 1334.48, 1482.09, 1469.73, 1694.47];2,6;ok;"{""ARIMA"": 99718.63748487654, ""ExponentialSmoothing"": 4656.727979859193, ""SARIMAX"": 6867.580597758621, ""Holt"": 80147.56351603002, ""Prophet"": 4969.0432994011, ""Croston"": 18390.80815841129, ""TSB"": 18390.80815841129}"
PC007539;48;Prophet;1230,52;[2251.13, 1247.56, 1136.66, 1179.75, 1284.14, 1287.03];82,9;ok;"{""ARIMA"": 217621.95095700453, ""ExponentialSmoothing"": 8225.49754918835, ""SARIMAX"": 15742.363711175996, ""Holt"": 281887.75993550185, ""Prophet"": 7582.513056363772, ""Croston"": 227495.9952459249, ""TSB"": 227495.9952459249}"
PC005322;48;ExponentialSmoothing;1153,77;[2228.93, 1200.79, 1185.9, 1183.42, 1246.95, 1178.97];93,2;ok;"{""ARIMA"": 177111.16287826828, ""ExponentialSmoothing"": 10106.758911566953, ""SARIMAX"": 32735.72008397699, ""Holt"": 258717.95691867438, ""Prophet"": 14650.640174218932, ""Croston"": 196603.79696979257, ""TSB"": 196603.79696979257}"
PC004679;48;ARIMA;1367,4;[1384.85, 1387.47, 1387.86, 1387.92, 1387.93, 1387.93];1,3;ok;"{""ARIMA"": 6024.922941560258, ""ExponentialSmoothing"": 6536.750928197484, ""SARIMAX"": 10872.415709305336, ""Holt"": 7966.514245372516, ""Prophet"": 6787.619465555456, ""Croston"": 6315.400973750512, ""TSB"": 6315.400973750512, ""Ensemble"": 6211.266854796418}"
PC008937;48;ExponentialSmoothing;1532,81;[1599.46, 1570.65, 1603.26, 1522.92, 1628.61, 1555.49];4,3;ok;"{""ARIMA"": 6793.737060832517, ""ExponentialSmoothing"": 3411.796528065445, ""SARIMAX"": 10163.030026791088, ""Holt"": 9506.56497337551, ""Prophet"": 4010.014920595433, ""Croston"": 10726.18757940411, ""TSB"": 10726.18757940411}"
PC006305;48;Ensemble;1218,76;[1331.56, 1383.39, 1398.52, 1410.48, 1428.19, 1469.5];9,3;ok;"{""ARIMA"": 13834.194867740809, ""ExponentialSmoothing"": 14675.077784304603, ""SARIMAX"": 18627.31910483573, ""Holt"": 34896.4992186596, ""Prophet"": 18583.543662335436, ""Croston"": 16634.822947948745, ""TSB"": 16634.822947948745, ""Ensemble"": 13035.043741032225}"
PC002205;48;ExponentialSmoothing;1148,29;[2280.31, 1193.2, 1193.33, 1209.4, 1177.36, 1239.76];98,6;ok;"{""ARIMA"": 122159.32079375403, ""ExponentialSmoothing"": 7273.784562534164, ""SARIMAX"": 14024.083703156712, ""Holt"": 144857.42356608258, ""Prophet"": 7785.655057513223, ""Croston"": 128519.02183049156, ""TSB"": 128519.02183049156}"
PC003803;48;ExponentialSmoothing;1319,38;[2256.03, 1248.14, 1206.45, 1189.36, 1296.01, 1247.49];71,0;ok;"{""ARIMA"": 134065.52948611058, ""ExponentialSmoothing"": 14291.383459882383, ""SARIMAX"": 19736.314447482877, ""Holt"": 195626.22895459222, ""Prophet"": 15797.979733781302, ""Croston"": 147891.42947439454, ""TSB"": 147891.42947439454}"
PC001569;48;Holt;1319,16;[1359.73, 1355.77, 1352.61, 1350.07, 1348.05, 1346.43];3,1;ok;"{""ARIMA"": 2506.2483055852517, ""ExponentialSmoothing"": 9814.696927844205, ""SARIMAX"": 10292.286198029566, ""Holt"": 1772.6160438960226, ""Prophet"": 11522.056164874542, ""Croston"": 2864.827880727263, ""TSB"": 2864.827880727263}"
PC001380;48;Ensemble;1124,79;[1143.23, 1248.81, 1307.0, 1428.2, 1479.27, 1459.72];1,6;ok;"{""ARIMA"": 19990.20888690854, ""ExponentialSmoothing"": 8102.685595852555, ""SARIMAX"": 9564.393418597918, ""Holt"": 19376.255404746124, ""Prophet"": 8531.817981413924, ""Croston"": 17177.748108240674, ""TSB"": 17177.748108240674, ""Ensemble"": 6858.272156894364}"
PC005342;48;ExponentialSmoothing;1225,82;[2251.84, 1181.7, 1183.55, 1165.71, 1198.31, 1178.59];83,7;ok;"{""ARIMA"": 164200.8461723332, ""ExponentialSmoothing"": 7227.760857783928, ""SARIMAX"": 19188.933881334484, ""Holt"": 250663.5377515857, ""Prophet"": 7651.743304916134, ""Croston"": 187428.55977234125, ""TSB"": 187428.55977234125}"
PC009856;48;ARIMA;1445,31;[1410.72, 1410.37, 1410.36, 1410.36, 1410.36, 1410.36];-2,4;ok;"{""ARIMA"": 1375.2781509235404, ""ExponentialSmoothing"": 1651.3730241222584, ""SARIMAX"": 2077.711544579072, ""Holt"": 1672.4289177602993, ""Prophet"": 3258.329327211654, ""Croston"": 1386.018177129704, ""TSB"": 1386.018177129704, ""Ensemble"": 1380.2078049214513}"
PC000224;18;Croston;3579,24;[3682.62, 3682.62, 3682.62, 3682.62, 3682.62, 3682.62];2,9;ok;"{""ARIMA"": 64751.83642740918, ""ExponentialSmoothing"": 76453.01684485408, ""SARIMAX"": Infinity, ""Holt"": 84795.82231061225, ""Prophet"": 1734900563.107301, ""Croston"": 41479.09203585991, ""TSB"": 41479.09203585991}"
PC006907;48;SARIMAX;1460,89;[1447.63, 1670.09, 1652.26, 1615.94, 1671.29, 1639.78];-0,9;ok;"{""ARIMA"": 41817.90826364741, ""ExponentialSmoothing"": 35515.861538665056, ""SARIMAX"": 31135.72263685561, ""Holt"": 38540.37501181641, ""Prophet"": 36349.386751494814, ""Croston"": 56153.193209279416, ""TSB"": 56153.193209279416, ""Ensemble"": 32943.17150494901}"
PC004905;48;ExponentialSmoothing;1296,53;[1290.56, 1328.99, 1398.3, 1390.47, 1548.33, 1507.83];-0,5;ok;"{""ARIMA"": 20434.694372552232, ""ExponentialSmoothing"": 9496.471916860582, ""SARIMAX"": 17006.322839081968, ""Holt"": 19063.56685172892, ""Prophet"": 12428.601866358198, ""Croston"": 17754.30043340708, ""TSB"": 17754.30043340708}"
PC007374;48;SARIMAX;1227,43;[1378.23, 1408.49, 1491.27, 1292.26, 1342.37, 1479.47];12,3;ok;"{""ARIMA"": 8232.390647537415, ""ExponentialSmoothing"": 6790.20486372329, ""SARIMAX"": 5694.009234536798, ""Holt"": 13804.57913741452, ""Prophet"": 10120.832295615563, ""Croston"": 8980.191713352358, ""TSB"": 8980.191713352358}"
PC001242;48;Holt;1446,72;[1450.98, 1448.41, 1446.34, 1444.69, 1443.37, 1442.32];0,3;ok;"{""ARIMA"": 13641.478888014944, ""ExponentialSmoothing"": 24043.991362949226, ""SARIMAX"": 18244.601814847494, ""Holt"": 9621.939857944006, ""Prophet"": 20996.20850087336, ""Croston"": 11711.409239793269, ""TSB"": 11711.409239793269, ""Ensemble"": 10860.617883484372}"
PC007651;48;Croston;1346,32;[1385.47, 1385.47, 1385.47, 1385.47, 1385.47, 1385.47];2,9;ok;"{""ARIMA"": 33769.99999555396, ""ExponentialSmoothing"": 3592.4826978400392, ""SARIMAX"": 16284.684872621518, ""Holt"": 36957.690491917245, ""Prophet"": 4942.858889207387, ""Croston"": 2226.634445989435, ""TSB"": 2226.634445989435}"
PC008616;48;ExponentialSmoothing;1329,36;[1406.08, 1387.63, 1394.06, 1290.74, 1411.88, 1489.42];5,8;ok;"{""ARIMA"": 4100.953452762817, ""ExponentialSmoothing"": 2841.6466227861565, ""SARIMAX"": 3703.2327804681204, ""Holt"": 11093.780130284991, ""Prophet"": 5263.528248829277, ""Croston"": 5283.739043705227, ""TSB"": 5283.739043705227}"
PC004592;48;Prophet;1153,6;[1207.38, 1289.54, 1295.53, 1392.3, 1388.36, 1521.09];4,7;ok;"{""ARIMA"": 32354.080433598636, ""ExponentialSmoothing"": 12552.244561825275, ""SARIMAX"": 12309.69941479587, ""Holt"": 26951.593984553856, ""Prophet"": 11447.536346305098, ""Croston"": 21540.241158754656, ""TSB"": 21540.241158754656, ""Ensemble"": 11807.911761535877}"
PC007119;48;Ensemble;1248,47;[1395.77, 1408.61, 1439.08, 1404.8, 1399.5, 1391.37];11,8;ok;"{""ARIMA"": 5633.394039634547, ""ExponentialSmoothing"": 7085.474192217672, ""SARIMAX"": 5608.270228436385, ""Holt"": 43559.54981809394, ""Prophet"": 10185.701140049137, ""Croston"": 7826.51508615644, ""TSB"": 7826.51508615644, ""Ensemble"": 5485.771191516015}"
PC002672;48;Ensemble;1292,3;[1384.56, 1414.35, 1412.52, 1389.56, 1400.44, 1457.19];7,1;ok;"{""ARIMA"": 12332.22430780556, ""ExponentialSmoothing"": 11889.572097276528, ""SARIMAX"": 12309.436547209274, ""Holt"": 11986.301794652421, ""Prophet"": 18139.965785058273, ""Croston"": 11658.133813436018, ""TSB"": 11658.133813436018, ""Ensemble"": 10827.84242812496}"
PC002403;48;Holt;1779,09;[1643.55, 1654.24, 1662.8, 1669.64, 1675.11, 1679.49];-7,6;ok;"{""ARIMA"": 24280.124946610962, ""ExponentialSmoothing"": 29017.335585829092, ""SARIMAX"": 51836.84110355663, ""Holt"": 17283.473322931717, ""Prophet"": 25309.005761788063, ""Croston"": 39304.65696132782, ""TSB"": 39304.65696132782}"
PC003122;16;ARIMA;4229,81;[4112.64, 4117.91, 4117.67, 4117.68, 4117.68, 4117.68];-2,8;ok;"{""ARIMA"": 44973.43439752516, ""ExponentialSmoothing"": 73643.39501700616, ""SARIMAX"": Infinity, ""Holt"": 71355.87011219603, ""Prophet"": 1283159750.5826926, ""Croston"": 47996.43583332156, ""TSB"": 47996.43583332156, ""Ensemble"": 46780.83184979638}"
PC007529;17;Croston;3801,07;[3874.41, 3874.41, 3874.41, 3874.41, 3874.41, 3874.41];1,9;ok;"{""ARIMA"": 330475.10049210105, ""ExponentialSmoothing"": 126425.70683111326, ""SARIMAX"": Infinity, ""Holt"": 198359.84934920716, ""Prophet"": 2492074073.9946313, ""Croston"": 110422.68081204283, ""TSB"": 110422.68081204283, ""Ensemble"": 114307.83295170112}"
PC006738;48;ExponentialSmoothing;1248,8;[2248.25, 1125.45, 1205.34, 1166.87, 1183.3, 1306.61];80,0;ok;"{""ARIMA"": 243302.83290287657, ""ExponentialSmoothing"": 22408.219802600153, ""SARIMAX"": 23699.442562524167, ""Holt"": 294064.2830268086, ""Prophet"": 26938.362904002915, ""Croston"": 254260.31293190658, ""TSB"": 254260.31293190658, ""Ensemble"": 24104.056955073418}"
PC005906;48;Ensemble;1296,36;[1368.33, 1372.53, 1344.83, 1372.91, 1360.79, 1392.3];5,6;ok;"{""ARIMA"": 5355.054199819934, ""ExponentialSmoothing"": 5700.175932692204, ""SARIMAX"": 6173.1099106087495, ""Holt"": 6396.336450349831, ""Prophet"": 6076.468318731987, ""Croston"": 5813.854699181506, ""TSB"": 5813.854699181506, ""Ensemble"": 4681.167131400148}"
PC009569;48;SARIMAX;1171,31;[2388.63, 1167.75, 1215.59, 1193.91, 1259.99, 1193.77];103,9;ok;"{""ARIMA"": 129649.87705443328, ""ExponentialSmoothing"": 6264.186712091084, ""SARIMAX"": 4278.129342910369, ""Holt"": 133054.3363015741, ""Prophet"": 6779.882735944772, ""Croston"": 124275.67382697233, ""TSB"": 124275.67382697233}"
PC009198;48;Prophet;1301,11;[2303.93, 1152.94, 1219.72, 1184.21, 1217.32, 1150.25];77,1;ok;"{""ARIMA"": 123646.99764429663, ""ExponentialSmoothing"": 1601.0655606930502, ""SARIMAX"": 3143.070426385372, ""Holt"": 169182.83947540945, ""Prophet"": 1059.9801776059196, ""Croston"": 130251.14703366232, ""TSB"": 130251.14703366232}"
PC009318;48;Prophet;1411,69;[1387.47, 1355.41, 1373.87, 1341.97, 1392.06, 1340.7];-1,7;ok;"{""ARIMA"": 15980.400011909527, ""ExponentialSmoothing"": 19634.59495646792, ""SARIMAX"": 25094.91126927048, ""Holt"": 17493.676254372604, ""Prophet"": 12889.412317956905, ""Croston"": 17589.365808405306, ""TSB"": 17589.365808405306}"
PC000716;48;Prophet;1205,05;[1221.45, 1296.74, 1366.79, 1445.68, 1524.91, 1546.94];1,4;ok;"{""ARIMA"": 188692.88985538212, ""ExponentialSmoothing"": 10574.269367243744, ""SARIMAX"": 21062.320817397613, ""Holt"": 127799.02893866127, ""Prophet"": 8577.37546845725, ""Croston"": 11210.328970297496, ""TSB"": 11210.328970297496}"
PC006662;48;ExponentialSmoothing;1117,6;[2180.1, 1175.94, 1231.19, 1193.84, 1107.9, 1255.79];95,1;ok;"{""ARIMA"": 216440.04024985572, ""ExponentialSmoothing"": 25786.325175040565, ""SARIMAX"": 26779.265124737405, ""Holt"": 264033.07295678556, ""Prophet"": 29607.5792551326, ""Croston"": 229795.66515785013, ""TSB"": 229795.66515785013, ""Ensemble"": 26266.131092955064}"
PC005148;48;ExponentialSmoothing;1164,46;[2280.39, 1245.11, 1213.16, 1212.11, 1157.88, 1281.59];95,8;ok;"{""ARIMA"": 56899.02134140222, ""ExponentialSmoothing"": 22363.16108603704, ""SARIMAX"": 39112.040209900035, ""Holt"": 72684.75927991969, ""Prophet"": 22802.40377440273, ""Croston"": 61045.86544004724, ""TSB"": 61045.86544004724}"
PC000413;48;ARIMA;1321,03;[1378.87, 1370.04, 1371.39, 1371.18, 1371.21, 1371.21];4,4;ok;"{""ARIMA"": 3588.909081947439, ""ExponentialSmoothing"": 4954.583603666188, ""SARIMAX"": 4817.172167328823, ""Holt"": 4307.409613987961, ""Prophet"": 6053.247362386833, ""Croston"": 3616.3317135675134, ""TSB"": 3616.3317135675134, ""Ensemble"": 3601.268150382421}"
PC008773;19;ExponentialSmoothing;3479,67;[3425.76, 3425.36, 3425.05, 3424.8, 3424.59, 3424.43];-1,5;ok;"{""ARIMA"": 28295.27439490826, ""ExponentialSmoothing"": 26931.8032936654, ""SARIMAX"": Infinity, ""Holt"": 37525.05211681432, ""Prophet"": 5617827.518028628, ""Croston"": 42455.99914107714, ""TSB"": 42455.99914107714}"
PC006249;48;ExponentialSmoothing;1183,99;[2181.42, 1127.28, 1150.41, 1127.35, 1106.58, 1188.13];84,2;ok;"{""ARIMA"": 190598.600030128, ""ExponentialSmoothing"": 5703.067095710233, ""SARIMAX"": 10212.169970829422, ""Holt"": 255450.90676432315, ""Prophet"": 7750.926811464458, ""Croston"": 198303.2058592659, ""TSB"": 198303.2058592659}"
PC009228;48;Prophet;1179,75;[1289.89, 1332.05, 1362.31, 1471.21, 1526.33, 1657.78];9,3;ok;"{""ARIMA"": 45846.34320622046, ""ExponentialSmoothing"": 7567.183551017431, ""SARIMAX"": 8232.712553995341, ""Holt"": 51524.06370595113, ""Prophet"": 4750.406624133264, ""Croston"": 17914.088123862977, ""TSB"": 17914.088123862977}"
PC000835;48;Ensemble;1546,45;[1401.45, 1401.45, 1401.45, 1401.45, 1401.45, 1401.45];-9,4;ok;"{""ARIMA"": 9126.23360657256, ""ExponentialSmoothing"": 13379.073669434852, ""SARIMAX"": 13708.579683891863, ""Holt"": 9024.246930659667, ""Prophet"": 10774.81644432472, ""Croston"": 9011.450634968372, ""TSB"": 9011.450634968372, ""Ensemble"": 8996.113060187308}"
PC001822;48;Prophet;1262,67;[1387.59, 1397.53, 1371.66, 1396.13, 1438.23, 1525.78];9,9;ok;"{""ARIMA"": 9162.022133006123, ""ExponentialSmoothing"": 9027.997734613253, ""SARIMAX"": 9119.270651489536, ""Holt"": 9339.53130074173, ""Prophet"": 6050.385763552243, ""Croston"": 9323.075248128465, ""TSB"": 9323.075248128465}"
PC000332;48;Ensemble;1367,17;[1322.05, 1326.46, 1335.54, 1345.08, 1335.59, 1347.22];-3,3;ok;"{""ARIMA"": 2341.0069557693882, ""ExponentialSmoothing"": 3851.994493249417, ""SARIMAX"": 5890.12502638505, ""Holt"": 2279.7150992969327, ""Prophet"": 2237.748019594499, ""Croston"": 2089.390330314504, ""TSB"": 2089.390330314504, ""Ensemble"": 1403.4190590218077}"
PC000310;48;Holt;1481,01;[1477.49, 1485.19, 1491.34, 1496.27, 1500.21, 1503.36];-0,2;ok;"{""ARIMA"": 9044.181421577247, ""ExponentialSmoothing"": 14521.880763429732, ""SARIMAX"": 12520.468786459825, ""Holt"": 6634.382238997631, ""Prophet"": 12596.908809923412, ""Croston"": 9122.118109119838, ""TSB"": 9122.118109119838}"
PC003896;16;ARIMA;4187,41;[3994.0, 4086.48, 4042.26, 4063.41, 4053.29, 4058.13];-4,6;ok;"{""ARIMA"": 34687.03189608259, ""ExponentialSmoothing"": 134703.42220202778, ""SARIMAX"": Infinity, ""Holt"": 78812.95185891318, ""Prophet"": 474931866.43019557, ""Croston"": 45413.606524786046, ""TSB"": 45413.606524786046}"
PC005417;48;ExponentialSmoothing;1370,03;[1325.09, 1274.2, 1330.76, 1332.82, 1344.91, 1370.96];-3,3;ok;"{""ARIMA"": 5680.3876515853235, ""ExponentialSmoothing"": 5194.149178898314, ""SARIMAX"": 6158.85568931256, ""Holt"": 7206.778704234262, ""Prophet"": 8032.648036739195, ""Croston"": 5616.427684147795, ""TSB"": 5616.427684147795, ""Ensemble"": 5408.9152866701315}"
PC001640;48;ARIMA;1371,48;[1362.51, 1358.09, 1355.91, 1354.84, 1354.31, 1354.05];-0,7;ok;"{""ARIMA"": 3531.439605732901, ""ExponentialSmoothing"": 22479.691351946534, ""SARIMAX"": 24590.4508619874, ""Holt"": 14599.429970933648, ""Prophet"": 26379.093359943432, ""Croston"": 6062.294491637789, ""TSB"": 6062.294491637789}"
PC007265;48;ARIMA;1424,56;[1360.81, 1353.93, 1353.18, 1353.1, 1353.09, 1353.09];-4,5;ok;"{""ARIMA"": 6417.064332481986, ""ExponentialSmoothing"": 9260.007493778792, ""SARIMAX"": 14589.964770413675, ""Holt"": 8923.471476246772, ""Prophet"": 7983.816099611286, ""Croston"": 7041.572569437132, ""TSB"": 7041.572569437132, ""Ensemble"": 6749.094735945729}"
PC004074;48;ARIMA;1297,62;[1330.61, 1342.13, 1346.15, 1347.55, 1348.04, 1348.22];2,5;ok;"{""ARIMA"": 3629.096004958076, ""ExponentialSmoothing"": 9512.765108348116, ""SARIMAX"": 10329.499952321012, ""Holt"": 25638.901605147636, ""Prophet"": 11819.172862880085, ""Croston"": 6012.807421965379, ""TSB"": 6012.807421965379}"
PC009763;18;Croston;3284,64;[3551.59, 3551.59, 3551.59, 3551.59, 3551.59, 3551.59];8,1;ok;"{""ARIMA"": 417399.7524680631, ""ExponentialSmoothing"": 227894.08912345857, ""SARIMAX"": Infinity, ""Holt"": 337182.174656545, ""Prophet"": 295468017.0816562, ""Croston"": 109067.55195250349, ""TSB"": 109067.55195250349}"
PC002572;48;Prophet;1620,99;[1532.64, 1564.99, 1607.87, 1565.74, 1574.19, 1609.08];-5,5;ok;"{""ARIMA"": 14559.57025830972, ""ExponentialSmoothing"": 10316.29558007018, ""SARIMAX"": 15169.139114702912, ""Holt"": 9648.209065583242, ""Prophet"": 6827.365409180202, ""Croston"": 24206.63303698464, ""TSB"": 24206.63303698464}"
PC009462;48;ARIMA;1365,64;[1348.77, 1349.4, 1349.37, 1349.37, 1349.37, 1349.37];-1,2;ok;"{""ARIMA"": 4405.664983917069, ""ExponentialSmoothing"": 7637.065307413035, ""SARIMAX"": 10567.922510680766, ""Holt"": 8452.906552574459, ""Prophet"": 16544.585227801243, ""Croston"": 5855.4725438437745, ""TSB"": 5855.4725438437745}"
PC004449;48;ExponentialSmoothing;1199,08;[2153.19, 1125.79, 1156.93, 1167.64, 1150.88, 1247.04];79,6;ok;"{""ARIMA"": 162364.47731691136, ""ExponentialSmoothing"": 5127.494479219761, ""SARIMAX"": 6309.265718370744, ""Holt"": 203441.71314704194, ""Prophet"": 6877.195700736552, ""Croston"": 170158.60348385476, ""TSB"": 170158.60348385476}"
