Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_data_ml;_periodo_ml;_periodo_val
PC000401;Arrefecimento;01/07/2023;10;1424,07;Loja Sul;2023-07-01;2023-07;2023-07
PC000401;Arrefecimento;01/08/2023;10;1424,07;Loja Sul;2023-08-01;2023-08;2023-08
PC000401;Arrefecimento;01/09/2023;9;1281,66;Loja Sul;2023-09-01;2023-09;2023-09
PC000401;Arrefecimento;01/10/2023;9;1281,66;Loja Sul;2023-10-01;2023-10;2023-10
PC000401;Arrefecimento;01/11/2023;11;1566,47;Loja Sul;2023-11-01;2023-11;2023-11
PC000401;Arrefecimento;01/12/2023;13;1851,29;Loja Sul;2023-12-01;2023-12;2023-12
PC000401;Arrefecimento;01/01/2024;8;1139,25;Loja Sul;2024-01-01;2024-01;2024-01
PC000401;Arrefecimento;01/02/2024;11;1566,47;Loja Sul;2024-02-01;2024-02;2024-02
PC000401;Arrefecimento;01/03/2024;11;1566,47;Loja Sul;2024-03-01;2024-03;2024-03
PC000401;Arrefecimento;01/04/2024;10;1424,07;Loja Sul;2024-04-01;2024-04;2024-04
PC000401;Arrefecimento;01/05/2024;11;1566,47;Loja Sul;2024-05-01;2024-05;2024-05
PC000401;Arrefecimento;01/06/2024;9;1281,66;Loja Sul;2024-06-01;2024-06;2024-06
PC000401;Arrefecimento;01/07/2024;11;1566,47;Loja Sul;2024-07-01;2024-07;2024-07
PC000401;Arrefecimento;01/08/2024;8;1139,25;Loja Sul;2024-08-01;2024-08;2024-08
PC000401;Arrefecimento;01/09/2024;9;1281,66;Loja Sul;2024-09-01;2024-09;2024-09
PC000401;Arrefecimento;01/10/2024;9;1281,66;Loja Sul;2024-10-01;2024-10;2024-10
PC000401;Arrefecimento;01/11/2024;13;1851,29;Loja Sul;2024-11-01;2024-11;2024-11
PC000401;Arrefecimento;01/12/2024;15;2136,1;Loja Sul;2024-12-01;2024-12;2024-12
PC000401;Arrefecimento;01/01/2025;9;1281,66;Loja Sul;2025-01-01;2025-01;2025-01
PC000401;Arrefecimento;01/02/2025;8;1139,25;Loja Sul;2025-02-01;2025-02;2025-02
PC000401;Arrefecimento;01/03/2025;11;1566,47;Loja Sul;2025-03-01;2025-03;2025-03
PC000401;Arrefecimento;01/04/2025;9;1281,66;Loja Sul;2025-04-01;2025-04;2025-04
PC000401;Arrefecimento;01/05/2025;9;1281,66;Loja Sul;2025-05-01;2025-05;2025-05
PC000401;Arrefecimento;01/06/2025;10;1424,07;Loja Sul;2025-06-01;2025-06;2025-06
PC000401;Arrefecimento;01/07/2025;10;1424,07;Loja Sul;2025-07-01;2025-07;2025-07
PC000401;Arrefecimento;01/08/2025;8;1139,25;Loja Sul;2025-08-01;2025-08;2025-08
PC000401;Arrefecimento;01/09/2025;8;1139,25;Loja Sul;2025-09-01;2025-09;2025-09
PC000401;Arrefecimento;01/10/2025;10;1424,07;Loja Sul;2025-10-01;2025-10;2025-10
PC000401;Arrefecimento;01/11/2025;12;1708,88;Loja Sul;2025-11-01;2025-11;2025-11
PC000401;Arrefecimento;01/12/2025;17;2420,91;Loja Sul;2025-12-01;2025-12;2025-12
PC000401;Arrefecimento;01/01/2026;8;1139,25;Loja Sul;2026-01-01;2026-01;2026-01
PC000401;Arrefecimento;01/02/2026;10;1424,07;Loja Sul;2026-02-01;2026-02;2026-02
PC000401;Arrefecimento;01/03/2026;10;1424,07;Loja Sul;2026-03-01;2026-03;2026-03
PC000401;Arrefecimento;01/04/2026;10;1424,07;Loja Sul;2026-04-01;2026-04;2026-04
PC000401;Arrefecimento;01/05/2026;9;1281,66;Loja Sul;2026-05-01;2026-05;2026-05
PC000401;Arrefecimento;01/06/2026;11;1566,47;Loja Sul;2026-06-01;2026-06;2026-06
PC000401;Arrefecimento;01/07/2026;9;1281,66;Loja Sul;2026-07-01;2026-07;2026-07
PC000401;Arrefecimento;01/08/2026;7;996,85;Loja Sul;2026-08-01;2026-08;2026-08
PC000408;Arrefecimento;01/09/2022;5;2925,22;Loja Sul;2022-09-01;2022-09;2022-09
PC000408;Arrefecimento;01/10/2022;4;2340,18;Loja Sul;2022-10-01;2022-10;2022-10
PC000408;Arrefecimento;01/11/2022;5;2925,22;Loja Sul;2022-11-01;2022-11;2022-11
PC000408;Arrefecimento;01/12/2022;7;4095,31;Loja Sul;2022-12-01;2022-12;2022-12
PC000408;Arrefecimento;01/01/2023;5;2925,22;Loja Sul;2023-01-01;2023-01;2023-01
PC000408;Arrefecimento;01/02/2023;5;2925,22;Loja Sul;2023-02-01;2023-02;2023-02
PC000408;Arrefecimento;01/03/2023;5;2925,22;Loja Sul;2023-03-01;2023-03;2023-03
PC000408;Arrefecimento;01/04/2023;6;3510,27;Loja Sul;2023-04-01;2023-04;2023-04
PC000408;Arrefecimento;01/05/2023;5;2925,22;Loja Sul;2023-05-01;2023-05;2023-05
PC000408;Arrefecimento;01/06/2023;4;2340,18;Loja Sul;2023-06-01;2023-06;2023-06
PC000408;Arrefecimento;01/07/2023;4;2340,18;Loja Sul;2023-07-01;2023-07;2023-07
PC000408;Arrefecimento;01/08/2023;4;2340,18;Loja Sul;2023-08-01;2023-08;2023-08
PC000408;Arrefecimento;01/09/2023;4;2340,18;Loja Sul;2023-09-01;2023-09;2023-09
PC000408;Arrefecimento;01/10/2023;4;2340,18;Loja Sul;2023-10-01;2023-10;2023-10
PC000408;Arrefecimento;01/11/2023;6;3510,27;Loja Sul;2023-11-01;2023-11;2023-11
PC000408;Arrefecimento;01/12/2023;7;4095,31;Loja Sul;2023-12-01;2023-12;2023-12
PC000408;Arrefecimento;01/01/2024;5;2925,22;Loja Sul;2024-01-01;2024-01;2024-01
PC000408;Arrefecimento;01/02/2024;5;2925,22;Loja Sul;2024-02-01;2024-02;2024-02
PC000408;Arrefecimento;01/03/2024;5;2925,22;Loja Sul;2024-03-01;2024-03;2024-03
PC000408;Arrefecimento;01/04/2024;4;2340,18;Loja Sul;2024-04-01;2024-04;2024-04
PC000408;Arrefecimento;01/05/2024;5;2925,22;Loja Sul;2024-05-01;2024-05;2024-05
PC000408;Arrefecimento;01/06/2024;5;2925,22;Loja Sul;2024-06-01;2024-06;2024-06
PC000408;Arrefecimento;01/07/2024;5;2925,22;Loja Sul;2024-07-01;2024-07;2024-07
PC000408;Arrefecimento;01/08/2024;4;2340,18;Loja Sul;2024-08-01;2024-08;2024-08
PC000408;Arrefecimento;01/09/2024;4;2340,18;Loja Sul;2024-09-01;2024-09;2024-09
PC000408;Arrefecimento;01/10/2024;4;2340,18;Loja Sul;2024-10-01;2024-10;2024-10
PC000408;Arrefecimento;01/11/2024;5;2925,22;Loja Sul;2024-11-01;2024-11;2024-11
PC000408;Arrefecimento;01/12/2024;7;4095,31;Loja Sul;2024-12-01;2024-12;2024-12
PC000408;Arrefecimento;01/01/2025;4;2340,18;Loja Sul;2025-01-01;2025-01;2025-01
PC000408;Arrefecimento;01/02/2025;4;2340,18;Loja Sul;2025-02-01;2025-02;2025-02
PC000408;Arrefecimento;01/03/2025;5;2925,22;Loja Sul;2025-03-01;2025-03;2025-03
PC000408;Arrefecimento;01/04/2025;5;2925,22;Loja Sul;2025-04-01;2025-04;2025-04
PC000408;Arrefecimento;01/05/2025;4;2340,18;Loja Sul;2025-05-01;2025-05;2025-05
PC000408;Arrefecimento;01/06/2025;5;2925,22;Loja Sul;2025-06-01;2025-06;2025-06
PC000408;Arrefecimento;01/07/2025;4;2340,18;Loja Sul;2025-07-01;2025-07;2025-07
PC000408;Arrefecimento;01/08/2025;5;2925,22;Loja Sul;2025-08-01;2025-08;2025-08
PC000408;Arrefecimento;01/09/2025;5;2925,22;Loja Sul;2025-09-01;2025-09;2025-09
PC000408;Arrefecimento;01/10/2025;4;2340,18;Loja Sul;2025-10-01;2025-10;2025-10
PC000408;Arrefecimento;01/11/2025;5;2925,22;Loja Sul;2025-11-01;2025-11;2025-11
PC000408;Arrefecimento;01/12/2025;7;4095,31;Loja Sul;2025-12-01;2025-12;2025-12
PC000408;Arrefecimento;01/01/2026;5;2925,22;Loja Sul;2026-01-01;2026-01;2026-01
PC000408;Arrefecimento;01/02/2026;5;2925,22;Loja Sul;2026-02-01;2026-02;2026-02
PC000408;Arrefecimento;01/03/2026;5;2925,22;Loja Sul;2026-03-01;2026-03;2026-03
PC000408;Arrefecimento;01/04/2026;5;2925,22;Loja Sul;2026-04-01;2026-04;2026-04
PC000408;Arrefecimento;01/05/2026;5;2925,22;Loja Sul;2026-05-01;2026-05;2026-05
PC000408;Arrefecimento;01/06/2026;6;3510,27;Loja Sul;2026-06-01;2026-06;2026-06
PC000408;Arrefecimento;01/07/2026;4;2340,18;Loja Sul;2026-07-01;2026-07;2026-07
PC000408;Arrefecimento;01/08/2026;4;2340,18;Loja Sul;2026-08-01;2026-08;2026-08
PC000410;Arrefecimento;01/09/2022;39;22997,2;Loja Sul;2022-09-01;2022-09;2022-09
PC000410;Arrefecimento;01/10/2022;38;22407,53;Loja Sul;2022-10-01;2022-10;2022-10
PC000410;Arrefecimento;01/11/2022;52;30662,93;Loja Sul;2022-11-01;2022-11;2022-11
PC000410;Arrefecimento;01/12/2022;63;37149,32;Loja Sul;2022-12-01;2022-12;2022-12
PC000410;Arrefecimento;01/01/2023;53;31252,6;Loja Sul;2023-01-01;2023-01;2023-01
PC000410;Arrefecimento;01/02/2023;53;31252,6;Loja Sul;2023-02-01;2023-02;2023-02
PC000410;Arrefecimento;01/03/2023;47;27714,57;Loja Sul;2023-03-01;2023-03;2023-03
PC000410;Arrefecimento;01/04/2023;49;28893,91;Loja Sul;2023-04-01;2023-04;2023-04
PC000410;Arrefecimento;01/05/2023;47;27714,57;Loja Sul;2023-05-01;2023-05;2023-05
PC000410;Arrefecimento;01/06/2023;42;24766,21;Loja Sul;2023-06-01;2023-06;2023-06
PC000410;Arrefecimento;01/07/2023;46;27124,9;Loja Sul;2023-07-01;2023-07;2023-07
PC000410;Arrefecimento;01/08/2023;35;20638,51;Loja Sul;2023-08-01;2023-08;2023-08
PC000410;Arrefecimento;01/09/2023;43;25355,88;Loja Sul;2023-09-01;2023-09;2023-09
PC000410;Arrefecimento;01/10/2023;46;27124,9;Loja Sul;2023-10-01;2023-10;2023-10
PC000410;Arrefecimento;01/11/2023;53;31252,6;Loja Sul;2023-11-01;2023-11;2023-11
PC000410;Arrefecimento;01/12/2023;67;39508,01;Loja Sul;2023-12-01;2023-12;2023-12
PC000410;Arrefecimento;01/01/2024;39;22997,2;Loja Sul;2024-01-01;2024-01;2024-01
PC000410;Arrefecimento;01/02/2024;44;25945,56;Loja Sul;2024-02-01;2024-02;2024-02
PC000410;Arrefecimento;01/03/2024;58;34200,96;Loja Sul;2024-03-01;2024-03;2024-03
PC000410;Arrefecimento;01/04/2024;40;23586,87;Loja Sul;2024-04-01;2024-04;2024-04
PC000410;Arrefecimento;01/05/2024;44;25945,56;Loja Sul;2024-05-01;2024-05;2024-05
PC000410;Arrefecimento;01/06/2024;53;31252,6;Loja Sul;2024-06-01;2024-06;2024-06
PC000410;Arrefecimento;01/07/2024;43;25355,88;Loja Sul;2024-07-01;2024-07;2024-07
PC000410;Arrefecimento;01/08/2024;40;23586,87;Loja Sul;2024-08-01;2024-08;2024-08
PC000410;Arrefecimento;01/09/2024;43;25355,88;Loja Sul;2024-09-01;2024-09;2024-09
PC000410;Arrefecimento;01/10/2024;41;24176,54;Loja Sul;2024-10-01;2024-10;2024-10
PC000410;Arrefecimento;01/11/2024;56;33021,62;Loja Sul;2024-11-01;2024-11;2024-11
PC000410;Arrefecimento;01/12/2024;74;43635,71;Loja Sul;2024-12-01;2024-12;2024-12
PC000410;Arrefecimento;01/01/2025;46;27124,9;Loja Sul;2025-01-01;2025-01;2025-01
PC000410;Arrefecimento;01/02/2025;52;30662,93;Loja Sul;2025-02-01;2025-02;2025-02
PC000410;Arrefecimento;01/03/2025;60;35380,3;Loja Sul;2025-03-01;2025-03;2025-03
PC000410;Arrefecimento;01/04/2025;54;31842,27;Loja Sul;2025-04-01;2025-04;2025-04
PC000410;Arrefecimento;01/05/2025;51;30073,26;Loja Sul;2025-05-01;2025-05;2025-05
PC000410;Arrefecimento;01/06/2025;46;27124,9;Loja Sul;2025-06-01;2025-06;2025-06
PC000410;Arrefecimento;01/07/2025;39;22997,2;Loja Sul;2025-07-01;2025-07;2025-07
PC000410;Arrefecimento;01/08/2025;50;29483,59;Loja Sul;2025-08-01;2025-08;2025-08
PC000410;Arrefecimento;01/09/2025;42;24766,21;Loja Sul;2025-09-01;2025-09;2025-09
PC000410;Arrefecimento;01/10/2025;40;23586,87;Loja Sul;2025-10-01;2025-10;2025-10
PC000410;Arrefecimento;01/11/2025;53;31252,6;Loja Sul;2025-11-01;2025-11;2025-11
PC000410;Arrefecimento;01/12/2025;75;44225,38;Loja Sul;2025-12-01;2025-12;2025-12
PC000410;Arrefecimento;01/01/2026;51;30073,26;Loja Sul;2026-01-01;2026-01;2026-01
PC000410;Arrefecimento;01/02/2026;48;28304,24;Loja Sul;2026-02-01;2026-02;2026-02
PC000410;Arrefecimento;01/03/2026;57;33611,29;Loja Sul;2026-03-01;2026-03;2026-03
PC000410;Arrefecimento;01/04/2026;53;31252,6;Loja Sul;2026-04-01;2026-04;2026-04
PC000410;Arrefecimento;01/05/2026;46;27124,9;Loja Sul;2026-05-01;2026-05;2026-05
PC000410;Arrefecimento;01/06/2026;41;24176,54;Loja Sul;2026-06-01;2026-06;2026-06
PC000410;Arrefecimento;01/07/2026;46;27124,9;Loja Sul;2026-07-01;2026-07;2026-07
PC000410;Arrefecimento;01/08/2026;43;25355,88;Loja Sul;2026-08-01;2026-08;2026-08
PC000423;Arrefecimento;01/06/2026;29;1319,38;Loja Sul;2026-06-01;2026-06;2026-06
PC000423;Arrefecimento;01/07/2026;25;1137,4;Loja Sul;2026-07-01;2026-07;2026-07
PC000423;Arrefecimento;01/08/2026;28;1273,89;Loja Sul;2026-08-01;2026-08;2026-08
PC000425;Arrefecimento;01/09/2022;11;8609,93;Loja Sul;2022-09-01;2022-09;2022-09
PC000425;Arrefecimento;01/10/2022;13;10175,37;Loja Sul;2022-10-01;2022-10;2022-10
PC000425;Arrefecimento;01/11/2022;18;14088,98;Loja Sul;2022-11-01;2022-11;2022-11
PC000425;Arrefecimento;01/12/2022;21;16437,14;Loja Sul;2022-12-01;2022-12;2022-12
PC000425;Arrefecimento;01/01/2023;15;11740,81;Loja Sul;2023-01-01;2023-01;2023-01
PC000425;Arrefecimento;01/02/2023;15;11740,81;Loja Sul;2023-02-01;2023-02;2023-02
PC000425;Arrefecimento;01/03/2023;12;9392,65;Loja Sul;2023-03-01;2023-03;2023-03
PC000425;Arrefecimento;01/04/2023;17;13306,25;Loja Sul;2023-04-01;2023-04;2023-04
PC000425;Arrefecimento;01/05/2023;13;10175,37;Loja Sul;2023-05-01;2023-05;2023-05
PC000425;Arrefecimento;01/06/2023;12;9392,65;Loja Sul;2023-06-01;2023-06;2023-06
PC000425;Arrefecimento;01/07/2023;13;10175,37;Loja Sul;2023-07-01;2023-07;2023-07
PC000425;Arrefecimento;01/08/2023;13;10175,37;Loja Sul;2023-08-01;2023-08;2023-08
PC000425;Arrefecimento;01/09/2023;12;9392,65;Loja Sul;2023-09-01;2023-09;2023-09
PC000425;Arrefecimento;01/10/2023;12;9392,65;Loja Sul;2023-10-01;2023-10;2023-10
PC000425;Arrefecimento;01/11/2023;20;15654,42;Loja Sul;2023-11-01;2023-11;2023-11
PC000425;Arrefecimento;01/12/2023;21;16437,14;Loja Sul;2023-12-01;2023-12;2023-12
PC000425;Arrefecimento;01/01/2024;16;12523,53;Loja Sul;2024-01-01;2024-01;2024-01
PC000425;Arrefecimento;01/02/2024;17;13306,25;Loja Sul;2024-02-01;2024-02;2024-02
PC000425;Arrefecimento;01/03/2024;15;11740,81;Loja Sul;2024-03-01;2024-03;2024-03
PC000425;Arrefecimento;01/04/2024;12;9392,65;Loja Sul;2024-04-01;2024-04;2024-04
PC000425;Arrefecimento;01/05/2024;17;13306,25;Loja Sul;2024-05-01;2024-05;2024-05
PC000425;Arrefecimento;01/06/2024;14;10958,09;Loja Sul;2024-06-01;2024-06;2024-06
PC000425;Arrefecimento;01/07/2024;13;10175,37;Loja Sul;2024-07-01;2024-07;2024-07
PC000425;Arrefecimento;01/08/2024;13;10175,37;Loja Sul;2024-08-01;2024-08;2024-08
PC000425;Arrefecimento;01/09/2024;13;10175,37;Loja Sul;2024-09-01;2024-09;2024-09
PC000425;Arrefecimento;01/10/2024;12;9392,65;Loja Sul;2024-10-01;2024-10;2024-10
PC000425;Arrefecimento;01/11/2024;20;15654,42;Loja Sul;2024-11-01;2024-11;2024-11
PC000425;Arrefecimento;01/12/2024;25;19568,02;Loja Sul;2024-12-01;2024-12;2024-12
PC000425;Arrefecimento;01/01/2025;12;9392,65;Loja Sul;2025-01-01;2025-01;2025-01
PC000425;Arrefecimento;01/02/2025;14;10958,09;Loja Sul;2025-02-01;2025-02;2025-02
PC000425;Arrefecimento;01/03/2025;16;12523,53;Loja Sul;2025-03-01;2025-03;2025-03
PC000425;Arrefecimento;01/04/2025;15;11740,81;Loja Sul;2025-04-01;2025-04;2025-04
PC000425;Arrefecimento;01/05/2025;16;12523,53;Loja Sul;2025-05-01;2025-05;2025-05
PC000425;Arrefecimento;01/06/2025;15;11740,81;Loja Sul;2025-06-01;2025-06;2025-06
PC000425;Arrefecimento;01/07/2025;15;11740,81;Loja Sul;2025-07-01;2025-07;2025-07
PC000425;Arrefecimento;01/08/2025;14;10958,09;Loja Sul;2025-08-01;2025-08;2025-08
PC000425;Arrefecimento;01/09/2025;14;10958,09;Loja Sul;2025-09-01;2025-09;2025-09
PC000425;Arrefecimento;01/10/2025;14;10958,09;Loja Sul;2025-10-01;2025-10;2025-10
PC000425;Arrefecimento;01/11/2025;20;15654,42;Loja Sul;2025-11-01;2025-11;2025-11
PC000425;Arrefecimento;01/12/2025;22;17219,86;Loja Sul;2025-12-01;2025-12;2025-12
PC000425;Arrefecimento;01/01/2026;16;12523,53;Loja Sul;2026-01-01;2026-01;2026-01
PC000425;Arrefecimento;01/02/2026;13;10175,37;Loja Sul;2026-02-01;2026-02;2026-02
PC000425;Arrefecimento;01/03/2026;17;13306,25;Loja Sul;2026-03-01;2026-03;2026-03
PC000425;Arrefecimento;01/04/2026;16;12523,53;Loja Sul;2026-04-01;2026-04;2026-04
PC000425;Arrefecimento;01/05/2026;15;11740,81;Loja Sul;2026-05-01;2026-05;2026-05
PC000425;Arrefecimento;01/06/2026;15;11740,81;Loja Sul;2026-06-01;2026-06;2026-06
PC000425;Arrefecimento;01/07/2026;14;10958,09;Loja Sul;2026-07-01;2026-07;2026-07
PC000425;Arrefecimento;01/08/2026;15;11740,81;Loja Sul;2026-08-01;2026-08;2026-08
PC000430;Arrefecimento;01/09/2022;20;13247,49;Loja Sul;2022-09-01;2022-09;2022-09
PC000430;Arrefecimento;01/10/2022;19;12585,12;Loja Sul;2022-10-01;2022-10;2022-10
PC000430;Arrefecimento;01/11/2022;26;17221,74;Loja Sul;2022-11-01;2022-11;2022-11
PC000430;Arrefecimento;01/12/2022;35;23183,11;Loja Sul;2022-12-01;2022-12;2022-12
PC000430;Arrefecimento;01/01/2023;23;15234,62;Loja Sul;2023-01-01;2023-01;2023-01
PC000430;Arrefecimento;01/02/2023;20;13247,49;Loja Sul;2023-02-01;2023-02;2023-02
PC000430;Arrefecimento;01/03/2023;21;13909,87;Loja Sul;2023-03-01;2023-03;2023-03
PC000430;Arrefecimento;01/04/2023;22;14572,24;Loja Sul;2023-04-01;2023-04;2023-04
PC000430;Arrefecimento;01/05/2023;23;15234,62;Loja Sul;2023-05-01;2023-05;2023-05
PC000430;Arrefecimento;01/06/2023;19;12585,12;Loja Sul;2023-06-01;2023-06;2023-06
PC000430;Arrefecimento;01/07/2023;16;10597,99;Loja Sul;2023-07-01;2023-07;2023-07
PC000430;Arrefecimento;01/08/2023;21;13909,87;Loja Sul;2023-08-01;2023-08;2023-08
PC000430;Arrefecimento;01/09/2023;18;11922,74;Loja Sul;2023-09-01;2023-09;2023-09
PC000430;Arrefecimento;01/10/2023;17;11260,37;Loja Sul;2023-10-01;2023-10;2023-10
PC000430;Arrefecimento;01/11/2023;23;15234,62;Loja Sul;2023-11-01;2023-11;2023-11
PC000430;Arrefecimento;01/12/2023;36;23845,49;Loja Sul;2023-12-01;2023-12;2023-12
PC000430;Arrefecimento;01/01/2024;24;15896,99;Loja Sul;2024-01-01;2024-01;2024-01
PC000430;Arrefecimento;01/02/2024;23;15234,62;Loja Sul;2024-02-01;2024-02;2024-02
PC000430;Arrefecimento;01/03/2024;21;13909,87;Loja Sul;2024-03-01;2024-03;2024-03
PC000430;Arrefecimento;01/04/2024;22;14572,24;Loja Sul;2024-04-01;2024-04;2024-04
PC000430;Arrefecimento;01/05/2024;21;13909,87;Loja Sul;2024-05-01;2024-05;2024-05
PC000430;Arrefecimento;01/06/2024;20;13247,49;Loja Sul;2024-06-01;2024-06;2024-06
PC000430;Arrefecimento;01/07/2024;20;13247,49;Loja Sul;2024-07-01;2024-07;2024-07
PC000430;Arrefecimento;01/08/2024;18;11922,74;Loja Sul;2024-08-01;2024-08;2024-08
PC000430;Arrefecimento;01/09/2024;17;11260,37;Loja Sul;2024-09-01;2024-09;2024-09
PC000430;Arrefecimento;01/10/2024;17;11260,37;Loja Sul;2024-10-01;2024-10;2024-10
PC000430;Arrefecimento;01/11/2024;24;15896,99;Loja Sul;2024-11-01;2024-11;2024-11
PC000430;Arrefecimento;01/12/2024;31;20533,61;Loja Sul;2024-12-01;2024-12;2024-12
PC000430;Arrefecimento;01/01/2025;19;12585,12;Loja Sul;2025-01-01;2025-01;2025-01
PC000430;Arrefecimento;01/02/2025;25;16559,37;Loja Sul;2025-02-01;2025-02;2025-02
PC000430;Arrefecimento;01/03/2025;23;15234,62;Loja Sul;2025-03-01;2025-03;2025-03
PC000430;Arrefecimento;01/04/2025;24;15896,99;Loja Sul;2025-04-01;2025-04;2025-04
PC000430;Arrefecimento;01/05/2025;22;14572,24;Loja Sul;2025-05-01;2025-05;2025-05
PC000430;Arrefecimento;01/06/2025;21;13909,87;Loja Sul;2025-06-01;2025-06;2025-06
PC000430;Arrefecimento;01/07/2025;23;15234,62;Loja Sul;2025-07-01;2025-07;2025-07
PC000430;Arrefecimento;01/08/2025;19;12585,12;Loja Sul;2025-08-01;2025-08;2025-08
PC000430;Arrefecimento;01/09/2025;19;12585,12;Loja Sul;2025-09-01;2025-09;2025-09
PC000430;Arrefecimento;01/10/2025;22;14572,24;Loja Sul;2025-10-01;2025-10;2025-10
PC000430;Arrefecimento;01/11/2025;28;18546,49;Loja Sul;2025-11-01;2025-11;2025-11
PC000430;Arrefecimento;01/12/2025;36;23845,49;Loja Sul;2025-12-01;2025-12;2025-12
PC000430;Arrefecimento;01/01/2026;22;14572,24;Loja Sul;2026-01-01;2026-01;2026-01
PC000430;Arrefecimento;01/02/2026;20;13247,49;Loja Sul;2026-02-01;2026-02;2026-02
PC000430;Arrefecimento;01/03/2026;23;15234,62;Loja Sul;2026-03-01;2026-03;2026-03
PC000430;Arrefecimento;01/04/2026;26;17221,74;Loja Sul;2026-04-01;2026-04;2026-04
PC000430;Arrefecimento;01/05/2026;20;13247,49;Loja Sul;2026-05-01;2026-05;2026-05
PC000430;Arrefecimento;01/06/2026;22;14572,24;Loja Sul;2026-06-01;2026-06;2026-06
PC000430;Arrefecimento;01/07/2026;18;11922,74;Loja Sul;2026-07-01;2026-07;2026-07
PC000430;Arrefecimento;01/08/2026;21;13909,87;Loja Sul;2026-08-01;2026-08;2026-08
PC000431;Arrefecimento;01/09/2022;11;3776,08;Loja Sul;2022-09-01;2022-09;2022-09
PC000431;Arrefecimento;01/10/2022;13;4462,64;Loja Sul;2022-10-01;2022-10;2022-10
PC000431;Arrefecimento;01/11/2022;18;6179,04;Loja Sul;2022-11-01;2022-11;2022-11
PC000431;Arrefecimento;01/12/2022;22;7552,16;Loja Sul;2022-12-01;2022-12;2022-12
PC000431;Arrefecimento;01/01/2023;14;4805,92;Loja Sul;2023-01-01;2023-01;2023-01
PC000431;Arrefecimento;01/02/2023;16;5492,48;Loja Sul;2023-02-01;2023-02;2023-02
PC000431;Arrefecimento;01/03/2023;13;4462,64;Loja Sul;2023-03-01;2023-03;2023-03
PC000431;Arrefecimento;01/04/2023;13;4462,64;Loja Sul;2023-04-01;2023-04;2023-04
PC000431;Arrefecimento;01/05/2023;11;3776,08;Loja Sul;2023-05-01;2023-05;2023-05
PC000431;Arrefecimento;01/06/2023;14;4805,92;Loja Sul;2023-06-01;2023-06;2023-06
PC000431;Arrefecimento;01/07/2023;14;4805,92;Loja Sul;2023-07-01;2023-07;2023-07
PC000431;Arrefecimento;01/08/2023;13;4462,64;Loja Sul;2023-08-01;2023-08;2023-08
PC000431;Arrefecimento;01/09/2023;11;3776,08;Loja Sul;2023-09-01;2023-09;2023-09
PC000431;Arrefecimento;01/10/2023;12;4119,36;Loja Sul;2023-10-01;2023-10;2023-10
PC000431;Arrefecimento;01/11/2023;16;5492,48;Loja Sul;2023-11-01;2023-11;2023-11
PC000431;Arrefecimento;01/12/2023;21;7208,88;Loja Sul;2023-12-01;2023-12;2023-12
PC000431;Arrefecimento;01/01/2024;13;4462,64;Loja Sul;2024-01-01;2024-01;2024-01
PC000431;Arrefecimento;01/02/2024;14;4805,92;Loja Sul;2024-02-01;2024-02;2024-02
PC000431;Arrefecimento;01/03/2024;15;5149,2;Loja Sul;2024-03-01;2024-03;2024-03
PC000431;Arrefecimento;01/04/2024;15;5149,2;Loja Sul;2024-04-01;2024-04;2024-04
PC000431;Arrefecimento;01/05/2024;15;5149,2;Loja Sul;2024-05-01;2024-05;2024-05
PC000431;Arrefecimento;01/06/2024;14;4805,92;Loja Sul;2024-06-01;2024-06;2024-06
PC000431;Arrefecimento;01/07/2024;11;3776,08;Loja Sul;2024-07-01;2024-07;2024-07
PC000431;Arrefecimento;01/08/2024;11;3776,08;Loja Sul;2024-08-01;2024-08;2024-08
PC000431;Arrefecimento;01/09/2024;13;4462,64;Loja Sul;2024-09-01;2024-09;2024-09
PC000431;Arrefecimento;01/10/2024;13;4462,64;Loja Sul;2024-10-01;2024-10;2024-10
PC000431;Arrefecimento;01/11/2024;20;6865,6;Loja Sul;2024-11-01;2024-11;2024-11
PC000431;Arrefecimento;01/12/2024;23;7895,44;Loja Sul;2024-12-01;2024-12;2024-12
PC000431;Arrefecimento;01/01/2025;15;5149,2;Loja Sul;2025-01-01;2025-01;2025-01
PC000431;Arrefecimento;01/02/2025;16;5492,48;Loja Sul;2025-02-01;2025-02;2025-02
PC000431;Arrefecimento;01/03/2025;18;6179,04;Loja Sul;2025-03-01;2025-03;2025-03
PC000431;Arrefecimento;01/04/2025;15;5149,2;Loja Sul;2025-04-01;2025-04;2025-04
PC000431;Arrefecimento;01/05/2025;13;4462,64;Loja Sul;2025-05-01;2025-05;2025-05
PC000431;Arrefecimento;01/06/2025;14;4805,92;Loja Sul;2025-06-01;2025-06;2025-06
PC000431;Arrefecimento;01/07/2025;14;4805,92;Loja Sul;2025-07-01;2025-07;2025-07
PC000431;Arrefecimento;01/08/2025;14;4805,92;Loja Sul;2025-08-01;2025-08;2025-08
PC000431;Arrefecimento;01/09/2025;12;4119,36;Loja Sul;2025-09-01;2025-09;2025-09
PC000431;Arrefecimento;01/10/2025;12;4119,36;Loja Sul;2025-10-01;2025-10;2025-10
PC000431;Arrefecimento;01/11/2025;18;6179,04;Loja Sul;2025-11-01;2025-11;2025-11
PC000431;Arrefecimento;01/12/2025;25;8582,0;Loja Sul;2025-12-01;2025-12;2025-12
